ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2019-11-17,0:500,106:208,private_transport,F,,,,,,,24.0,,,,,,,,,,,,,,,,,
42,2019-11-17,0:500,107:207,private_transport,F,,,,,,,51.0,,,,,,,,,,,,,,,,,
42,2019-11-17,0:500,112:158,private_transport,F,,,,,,,44.0,,,,,,,,,,,,,,,,,
42,2019-11-17,100:206,100:206,private_transport,F,,,,,,,,,,,,,,11.0,18.0,,,,,,,,,
42,2019-11-17,100:206,143:143,bus,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-17,100:206,143:143,private_transport,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-17,100:206,159:127,private_transport,F,35.0,,,,,,,,,,,,,,,,,,,,,,,
42,2019-11-17,100:206,25:525,private_transport,F,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2019-11-17,100:206,45:319,bus,F,,,,,,,,,,,,,,,,10.0,,,,,,,,
42,2019-11-17,100:206,57:310,private_transport,F,,,,,,,,,,,,,,,,52.0,,,,,,,,
42,2019-11-17,100:206,58:303,bus,F,,,,,,,,,,,,,,,,19.0,,,,,,,,
42,2019-11-17,100:206,58:303,private_transport,F,,,,,,,,,,,,,,,,25.0,,,,,,,,
42,2019-11-17,100:206,61:413,private_transport,F,,,,,,,,,,,,,46.0,,,,,,,,,,,
42,2019-11-17,100:206,76:314,private_transport,F,,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2019-11-17,101:205,159:127,private_transport,F,,,,,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-17,101:205,58:303,private_transport,F,,,,,,,,,,,,,,,,11.0,,,,,,,,
42,2019-11-17,101:205,61:413,private_transport,F,,,,,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-17,101:205,101:205,microtrip,F,,,,,,,,,,,,,,,,,,,,,,,11.0,
42,2019-11-17,101:205,108:170,microtrip,F,,,,,,,,,,,,,,,,,,,,,,10.0,,
42,2019-11-17,101:205,108:170,private_transport,F,,,,,,,,,,,,,,,,,,,,,21.0,,,
42,2019-11-17,101:205,109:169,microtrip,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-17,101:205,127:159,bus,F,,,,,,,,,,14.0,,,,,,,,,,,,,,
42,2019-11-17,101:205,127:159,private_transport,F,,,,,,,,,,18.0,,,,,,,,,,,,,,
42,2019-11-17,101:205,129:141,bus,F,,,,,,,,,,,,,,,,,11.0,,,,,,,
42,2019-11-17,101:205,129:141,microtrip,F,,,,,,,,,,14.0,,,,,,,,,16.0,,14.0,,,
