ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2019-11-19,0:500,71:326,private_transport,F,,,,,18.0,,,,,,,,,,,,,,,,,,,
42,2019-11-19,100:206,154:132,private_transport,F,,,,,,,16.0,,,,,,,,,,,,,,,,,
42,2019-11-19,100:206,54:419,private_transport,F,,,,,,,,,,,,,,,,,,,,,45.0,,,
42,2019-11-19,100:206,83:108,private_transport,F,,,,,,,,,,,,,,,,,,,,,,12.0,,
42,2019-11-19,100:206,88:103,bus,F,,,,,,,,,,12.0,,,,,,,,,,,,,,
42,2019-11-19,100:206,97:102,bus,F,,,,,,,,,,14.0,,,,,,,,,,,,,,
42,2019-11-19,101:205,154:132,microtrip,F,,13.0,12.0,,,,11.0,19.0,12.0,,,,,,,,,,,,,,,
42,2019-11-19,101:205,54:419,private_transport,F,,,,,,,,,,,,,,,,,,,,,11.0,,,
42,2019-11-19,101:205,97:102,microtrip,F,,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-19,101:205,101:205,microtrip,F,,,,10.0,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-19,101:205,108:170,microtrip,F,,,,,11.0,,13.0,,15.0,10.0,,,,10.0,,,,,,,,,,
42,2019-11-19,101:205,109:169,private_transport,F,,,,,,,,,,,,,,,,,,,,10.0,,,,
42,2019-11-19,101:205,110:168,bus,F,,,,,,,,,,,,,,,,,,,,11.0,,,,
42,2019-11-19,101:205,110:168,private_transport,F,,,,,,,,,,,,,,,,,,,,18.0,,,,
42,2019-11-19,101:205,126:160,microtrip,F,,,,,,,,,,,,11.0,,10.0,,,,,,,,,,
42,2019-11-19,101:205,129:141,bus,F,,,,,,,,,,,,,,15.0,,,,,,,,,,
42,2019-11-19,101:205,129:141,microtrip,F,22.0,,,,13.0,,12.0,,11.0,,,,,12.0,,,,,,,,,13.0,
42,2019-11-19,101:205,130:140,microtrip,F,12.0,,,,,10.0,,,,,10.0,,,,10.0,,,,,,,,,
42,2019-11-19,101:205,151:119,microtrip,F,,,,13.0,,,,,,10.0,,,,,10.0,,,11.0,,,,,,
42,2019-11-19,101:205,152:134,microtrip,F,,,,,,,,,,11.0,,,,,12.0,,10.0,,,,,,,
42,2019-11-19,101:205,153:133,microtrip,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-19,101:205,160:110,microtrip,F,,,,,,,,,,,,,12.0,,,,,,,,,,,
42,2019-11-19,101:205,276:144,private_transport,F,,,,,,,,,,,,,,,,15.0,,,,,,,,
42,2019-11-19,101:205,62:307,private_transport,F,,,,,,,,35.0,,,,,,,,15.0,,,,,,,,
42,2019-11-19,101:205,64:306,private_transport,F,,,,,,,,12.0,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,76:314,private_transport,F,,,,,,,70.0,,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,89:118,microtrip,F,,,,,,10.0,,,,,,,10.0,,,,,,10.0,,,11.0,,
42,2019-11-19,101:205,90:117,microtrip,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-19,101:205,96:111,microtrip,F,,,,,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-19,101:205,98:217,private_transport,F,,,,,,,,,,,,,,,,31.0,,,,,,,,
42,2019-11-19,101:205,9:509,private_transport,F,,,,,,,,,,,29.0,,,,,,,,,,,,,
42,2019-11-19,102:204,151:119,microtrip,F,,,,,11.0,,,,,,,,,,,,,,,,,,,
42,2019-11-19,102:204,160:110,microtrip,F,,,,,,,,,,,,,,,,,,,10.0,,,,,
