ProjectID,Date,Origin,Destination,Modo,Gender,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-07,100:206,100:206,private_transport,F,,,,,,,,,,,,,,,,,16.0,,,,,,,
42,2020-03-07,100:206,107:207,private_transport,F,,,,,,,,,,,,19.0,,,,,11.0,,,,,,,
42,2020-03-07,100:206,128:142,private_transport,F,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-07,100:206,143:143,private_transport,F,,,,,,,,,,,,17.0,,,,,15.0,,,,,,,
42,2020-03-07,100:206,45:319,private_transport,F,,,,,,,,,,,,,,,,,,,,,47.0,,,
42,2020-03-07,100:206,57:310,private_transport,F,,,,,,,,,,51.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,100:206,private_transport,F,,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,45:319,private_transport,F,,,,,,,,,19.0,,,,,,,,41.0,,,,,,,
42,2020-03-07,101:205,101:205,microtrip,F,,,,,,,11.0,,,,,,,,10.0,,,,,,,,,
42,2020-03-07,101:205,101:205,private_transport,F,,,,,,,,,,,,,,,18.0,,,,,,,,,
42,2020-03-07,101:205,108:170,bus,F,,,,,,,,,,17.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,108:170,microtrip,F,,,,,,,11.0,,,11.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,110:168,private_transport,F,,,,,12.0,,,,,,,,,,,,,,,,,,,
42,2020-03-07,101:205,120:166,microtrip,F,,,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-07,101:205,121:165,private_transport,F,12.0,,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-07,101:205,126:160,microtrip,F,,,,,,,,,,,,12.0,,10.0,,,,,,,,,,
42,2020-03-07,101:205,129:141,bus,F,,,,,,,,,,,,,,,,,,,14.0,,,,,
42,2020-03-07,101:205,129:141,microtrip,F,,,,,,,,,,,,11.0,13.0,,,,14.0,13.0,,,,,,
42,2020-03-07,101:205,129:141,private_transport,F,,,,,,,,,,,,,,,26.0,,,,,15.0,,,,
42,2020-03-07,101:205,130:140,bus,F,,,,,,,,,,,,,,,,,,,25.0,,,,,
42,2020-03-07,101:205,130:140,private_transport,F,,,,,,,,,,,,,,,,,,,16.0,,,,,
42,2020-03-07,101:205,146:124,bus,F,,,,,,,,,,,,,20.0,,,,,,,,,,,
42,2020-03-07,101:205,146:124,microtrip,F,,,,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-07,101:205,146:124,private_transport,F,,,,,,,,,,,,,19.0,,,,,,,,,,,
42,2020-03-07,101:205,151:119,bus,F,,,,,,,,,,14.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,151:119,microtrip,F,,,,,,,,,,,,,,14.0,,,,,,16.0,,,13.0,
42,2020-03-07,101:205,152:134,microtrip,F,,,,,,,,,,,,,,11.0,,,,,,10.0,,,,
42,2020-03-07,101:205,154:132,microtrip,F,,,,,,,15.0,13.0,,14.0,13.0,15.0,,,,,12.0,,,13.0,10.0,,,10.0
42,2020-03-07,101:205,160:110,microtrip,F,,,,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-07,101:205,50:412,private_transport,F,,,,,,,,,33.0,,,,,,,,,,,,,,,
42,2020-03-07,101:205,56:416,private_transport,F,,,,,,31.0,,,,42.0,,,,,,,,,,,,,,
42,2020-03-07,101:205,61:413,private_transport,F,,,,,,,,,29.0,,,,,,,,,,,,,,,
42,2020-03-07,101:205,62:307,private_transport,F,,,,,,,,,,,32.0,,,,,,,,,,,,,
42,2020-03-07,101:205,69:317,private_transport,F,12.0,,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-07,101:205,70:318,private_transport,F,11.0,,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-07,101:205,76:314,private_transport,F,,,,,,,25.0,,,,,,,,,,,,,,38.0,,,
42,2020-03-07,101:205,82:418,private_transport,F,,,,,,,,43.0,,,,,,,27.0,,,,,,,,,
42,2020-03-07,101:205,83:108,bus,F,,,,,,,,,,,,,,,,,,,17.0,,,,,
42,2020-03-07,101:205,83:108,microtrip,F,,,,,,,,,,,,,,,11.0,,,,15.0,13.0,,,10.0,
42,2020-03-07,101:205,83:108,private_transport,F,,12.0,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-07,101:205,89:118,bus,F,,,,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-07,101:205,89:118,microtrip,F,,,,,,,,,,10.0,,12.0,,,,15.0,,,,,,,,
42,2020-03-07,101:205,89:118,private_transport,F,,,,,,,,,,,,,,,,,,11.0,,11.0,,,,
42,2020-03-07,101:205,98:217,bus,F,,,,,11.0,,,,,,,,,,,,,,,,,,,
