ProjectID,Date,Origin,Destination,Modo,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94
42,2019-11-18,100:206,100:206,bus,,,,,,19.0,14.0,,,,,,,,,,
42,2019-11-18,100:206,100:206,private_transport,,,,,,19.0,14.0,,,,,,,,,,
42,2019-11-18,100:206,107:207,bus,,,,,,13.0,,,,,,,,,,,
42,2019-11-18,100:206,107:207,private_transport,,,,,,13.0,,,,,,,,,,,
42,2019-11-18,100:206,111:167,bus,,,,,11.0,14.0,,,,,,,,,,,
42,2019-11-18,100:206,111:167,private_transport,,,,,11.0,11.0,,,,,,,,,,,
42,2019-11-18,100:206,122:164,bus,,,,16.0,,,,,,,,,,,,,
42,2019-11-18,100:206,122:164,private_transport,,,,17.0,,,,,,,,,,,,,
42,2019-11-18,100:206,128:142,bus,,,,,,12.0,,,,,,,,,,,
42,2019-11-18,100:206,128:142,private_transport,,,,,,12.0,,,,,,,,,,,
42,2019-11-18,100:206,129:141,bus,,,,,,,,,17.0,,,,,,,,
42,2019-11-18,100:206,129:141,private_transport,,,,,,,,,13.0,,,,,,,,
42,2019-11-18,100:206,134:136,bus,,,,,,,,14.0,,,,,,,,,
42,2019-11-18,100:206,135:135,bus,,,,,,,,19.0,,,,,,,,,
42,2019-11-18,100:206,135:135,private_transport,,,,,,,,18.0,,,,,,,,,
42,2019-11-18,100:206,143:143,bus,,,,,,14.0,,,,,,,,,,,
42,2019-11-18,100:206,143:143,private_transport,,,,,,14.0,,,,,,,,,,,
42,2019-11-18,100:206,144:126,bus,,,,10.0,,,,,,,,,,,,,
42,2019-11-18,100:206,144:126,private_transport,,,,14.0,,,,,,,,,,,,,
42,2019-11-18,100:206,154:132,bus,,,,,,,,15.0,,,,,,,,,
42,2019-11-18,100:206,157:129,bus,,,,,,22.0,,,,,,,,,,,
42,2019-11-18,100:206,159:127,bus,,,,32.0,,,,,,,,,,,,,
42,2019-11-18,100:206,159:127,private_transport,,,,49.0,,,,,,,,,,,,,
42,2019-11-18,100:206,58:303,private_transport,,,,,30.0,,,,,,,,,,,,
42,2019-11-18,100:206,76:314,bus,,,,,,,,,,10.0,,,,,,,
42,2019-11-18,100:206,83:108,private_transport,,,,,,,,,,10.0,,,,,,,
42,2019-11-18,100:206,93:114,bus,,,,12.0,,,,,,,,,,,,,
42,2019-11-18,100:206,93:114,private_transport,,,,12.0,,,,,,,,,,,,,
42,2019-11-18,100:206,98:217,bus,,,,,,10.0,,,,,,,,,,,
42,2019-11-18,100:206,98:217,private_transport,,,,,,10.0,,,,,,,,,,,
42,2019-11-18,101:205,129:141,bus,,,,22.0,,,,,,,,,,,,,
42,2019-11-18,101:205,129:141,microtrip,,,19.0,17.0,37.0,33.0,25.0,20.0,,,18.0,,,,,,
42,2019-11-18,101:205,154:132,bus,,,,,,,,,12.0,,,,,,,,
42,2019-11-18,101:205,154:132,microtrip,16.0,,18.0,30.0,19.0,22.0,26.0,19.0,19.0,,11.0,,12.0,10.0,,,
42,2019-11-18,101:205,159:127,private_transport,,,,10.0,10.0,,,,,,,,,,,,
42,2019-11-18,101:205,58:303,private_transport,,,,,11.0,,,,,,,,,,,,
42,2019-11-18,101:205,83:108,bus,16.0,,,15.0,10.0,,,,,,,,,,,,
42,2019-11-18,101:205,83:108,microtrip,,,,14.0,17.0,11.0,13.0,10.0,,,,,,,,,
42,2019-11-18,101:205,98:217,bus,18.0,,,,,,,,,,,,,,,,
42,2019-11-18,101:205,101:205,microtrip,,,22.0,16.0,12.0,,25.0,18.0,,,,10.0,,,,,
42,2019-11-18,101:205,102:204,microtrip,,,,,,11.0,,,,10.0,,,,,,,
42,2019-11-18,101:205,108:170,microtrip,10.0,,33.0,23.0,37.0,39.0,26.0,21.0,,,,,,,,,
42,2019-11-18,101:205,121:165,bus,,,,,,,12.0,,,,,,,,,,
42,2019-11-18,101:205,121:165,private_transport,,,,,,,14.0,,,,,,,,,,
42,2019-11-18,101:205,126:160,microtrip,,11.0,,12.0,,,10.0,18.0,,,,,,,,,
42,2019-11-18,101:205,126:160,private_transport,,,,,,,,,10.0,,,,,,,,
42,2019-11-18,101:205,127:159,bus,,,,,,,,,15.0,,,,,,,,
42,2019-11-18,101:205,130:140,microtrip,,,,,16.0,16.0,,13.0,12.0,,,,,,,,
42,2019-11-18,101:205,145:125,microtrip,,,,,,,,,10.0,,,,,,,,
42,2019-11-18,101:205,146:124,bus,,,,12.0,,22.0,18.0,,,,,,,,,,
42,2019-11-18,101:205,146:124,microtrip,,,,,10.0,,,,10.0,14.0,,,,11.0,,,
42,2019-11-18,101:205,146:124,private_transport,,,,,,12.0,,,,,,,,,,,
42,2019-11-18,101:205,151:119,bus,16.0,,,,,,,,,,,,,,,,
