ProjectID,Date,Origin,Destination,Modo,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94
42,2019-11-13,0:500,45:319,private_transport,16.0,,,,,,,,,,,,,,,,
42,2019-11-13,0:500,48:301,private_transport,219.0,,,,,,,,,,,,,,,,
42,2019-11-13,0:500,62:307,private_transport,236.0,,,,,,,,,,,,,,,,
42,2019-11-13,100:206,100:206,bus,,,,,18.0,12.0,11.0,,,,,,,,,,
42,2019-11-13,100:206,100:206,private_transport,,,,,11.0,18.0,28.0,,11.0,,,,,,,,
42,2019-11-13,100:206,101:205,private_transport,,,,,,,12.0,,,,,,,,,,
42,2019-11-13,100:206,107:207,bus,,,,,,,13.0,,11.0,,,,,,,,
42,2019-11-13,100:206,107:207,private_transport,,,,,,,25.0,,,,,,,,,,
42,2019-11-13,100:206,109:169,bus,,,,,10.0,,,,,,,,,,,,
42,2019-11-13,100:206,123:163,bus,,10.0,,,,,,,,,,,,,,,
42,2019-11-13,100:206,123:163,private_transport,,14.0,,,,,,,,,,,,,,,
42,2019-11-13,100:206,128:142,bus,,,,,,,11.0,,,,,,,,,,
42,2019-11-13,100:206,128:142,private_transport,,,,,,11.0,,,,,,,,,,,
42,2019-11-13,100:206,129:141,bus,,,,,,,11.0,,,,,,,,,,
42,2019-11-13,100:206,130:140,bus,,,,,,,13.0,,,,,,,,,,
42,2019-11-13,100:206,143:143,bus,,,10.0,,11.0,11.0,,,,,,,,,,,
42,2019-11-13,100:206,143:143,private_transport,,,12.0,,,17.0,25.0,,15.0,,,,,,,,
42,2019-11-13,100:206,151:119,bus,,,,,,,,13.0,,,,,,,,,
42,2019-11-13,100:206,151:119,private_transport,,,,,,,,13.0,,,,,,,,,
42,2019-11-13,100:206,56:416,private_transport,,,,,,,,,,,74.0,,,,,,
42,2019-11-13,100:206,64:306,private_transport,,,,,,,,,34.0,,,,,,,,
42,2019-11-13,100:206,76:314,bus,,,,,10.0,,,,,,,,,,,,
42,2019-11-13,100:206,83:108,bus,,,12.0,,28.0,10.0,18.0,,,,,,,,,,
42,2019-11-13,100:206,83:108,private_transport,,,17.0,,40.0,,23.0,,,,,,,,,,
42,2019-11-13,100:206,93:114,bus,,12.0,,,,,,,,,,,,,,,
42,2019-11-13,100:206,93:114,private_transport,,20.0,,,,,,,,,,,,,,,
42,2019-11-13,100:206,94:113,bus,,10.0,,,,,,,,,,,,,,,
42,2019-11-13,100:206,94:113,private_transport,,12.0,,,,,,,,,,,,,,,
42,2019-11-13,100:206,97:102,bus,,,,,,29.0,,,,,,,,,,,
42,2019-11-13,100:206,97:102,private_transport,,,,,,61.0,,,,,,,,,,,
42,2019-11-13,100:206,98:217,private_transport,,,11.0,,,,11.0,,,,,,,,,,
42,2019-11-13,101:205,45:319,bus,,,,30.0,,,,,,,,,,,,,
42,2019-11-13,101:205,45:319,private_transport,,,,30.0,,,,,,,,,,,,,
42,2019-11-13,101:205,48:301,private_transport,,,,,,,,37.0,,,,,,,,,
42,2019-11-13,101:205,101:205,bus,,,,,,11.0,,,,,,,,,,,
42,2019-11-13,101:205,101:205,microtrip,,,,11.0,15.0,14.0,,15.0,20.0,11.0,,11.0,,,,,
42,2019-11-13,101:205,109:169,microtrip,,,,,,,10.0,,,,,,,,,,
42,2019-11-13,101:205,129:141,bus,,,,,,,13.0,,14.0,,,,,,,,
42,2019-11-13,101:205,129:141,microtrip,16.0,,34.0,14.0,40.0,47.0,35.0,27.0,25.0,26.0,,,,,,,
42,2019-11-13,101:205,129:141,private_transport,,,,21.0,,17.0,11.0,,10.0,,,,,,,,
42,2019-11-13,101:205,130:140,microtrip,,,,,,11.0,,13.0,,,,10.0,,,,,
42,2019-11-13,101:205,151:119,microtrip,21.0,10.0,,37.0,29.0,37.0,32.0,14.0,30.0,17.0,,,,,,,
42,2019-11-13,101:205,64:306,private_transport,,,,,18.0,,,,,,,,,,,,
42,2019-11-13,101:205,83:108,bus,,,15.0,11.0,41.0,,,,,,,,,,,,
42,2019-11-13,101:205,83:108,microtrip,,,11.0,22.0,22.0,29.0,20.0,10.0,15.0,11.0,,,,,,,
42,2019-11-13,101:205,83:108,private_transport,13.0,,13.0,14.0,11.0,15.0,,,,,,,,,,,
42,2019-11-13,101:205,97:102,microtrip,,,,,13.0,,,,,,,,,,,,
42,2019-11-13,101:205,98:217,bus,,,18.0,,,,,10.0,,,,,,,,,
