ProjectID,Date,Origin,Destination,Modo,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94
42,2019-11-10,0:500,45:319,private_transport,12.0,,,,,,,,,,,,,,,,
42,2019-11-10,100:206,100:206,bus,,,,,,12.0,,,,,,,,,,,
42,2019-11-10,100:206,100:206,private_transport,,,,,,15.0,,,,,,,,,,,
42,2019-11-10,100:206,107:207,bus,,,,,,12.0,,,,,,,,,,,
42,2019-11-10,100:206,107:207,private_transport,,,,17.0,,14.0,14.0,,,,,,,,,,
42,2019-11-10,100:206,109:169,private_transport,,,,,10.0,,,,,,,,,,,,
42,2019-11-10,100:206,113:157,bus,11.0,,,,,,,,,,,,,,,,
42,2019-11-10,100:206,113:157,private_transport,14.0,,,,,,,,,,,,,,,,
42,2019-11-10,100:206,128:142,private_transport,,,,,13.0,,,,,,,,,,,,
42,2019-11-10,100:206,137:149,private_transport,,,11.0,,,10.0,,,,,,,,,,,
42,2019-11-10,100:206,143:143,bus,,,14.0,,,11.0,,,,,,,,,,,
42,2019-11-10,100:206,143:143,private_transport,,,10.0,16.0,17.0,,,,,,,,,,,,
42,2019-11-10,100:206,144:126,bus,,,,,10.0,,,,,,,,,,,,
42,2019-11-10,100:206,159:127,bus,,,,,35.0,,,,,,,,,,,,
42,2019-11-10,100:206,159:127,private_transport,,,13.0,,13.0,11.0,,,,,,,,,,,
42,2019-11-10,100:206,48:301,private_transport,,,,,,,,,,,,,,25.0,,,
42,2019-11-10,100:206,76:314,private_transport,,,,,,,11.0,,,,,,,,,,
42,2019-11-10,100:206,83:108,private_transport,,,13.0,11.0,16.0,,,,,,,,,,,,
42,2019-11-10,100:206,95:112,private_transport,20.0,,,,,,,,,,,,,,,,
42,2019-11-10,101:205,45:319,private_transport,,17.0,,,16.0,,,,,,,,,,,,
42,2019-11-10,101:205,107:207,private_transport,11.0,,,,,,,,,,,,,,,,
42,2019-11-10,101:205,159:127,bus,,,11.0,,10.0,,,,,,,,,,,,
42,2019-11-10,101:205,159:127,private_transport,10.0,,,,,,,,,,10.0,,,,,,
42,2019-11-10,101:205,76:314,private_transport,,,,,31.0,,13.0,,,,,,,,,,
42,2019-11-10,101:205,83:108,bus,,,,,,,,,11.0,,,,,,,,
42,2019-11-10,101:205,83:108,microtrip,,,14.0,29.0,,,21.0,,,,,,,,,,
42,2019-11-10,101:205,83:108,private_transport,,,,49.0,,,,,17.0,,,,,,,,
42,2019-11-10,101:205,101:205,microtrip,,10.0,15.0,12.0,13.0,,24.0,,,,,,,,,,
42,2019-11-10,101:205,101:205,private_transport,,,,,,10.0,,,15.0,,,,,,,,
42,2019-11-10,101:205,102:204,private_transport,,,11.0,,,,,,,,,,,,,,
42,2019-11-10,101:205,108:170,microtrip,14.0,,,,20.0,28.0,16.0,,14.0,,12.0,,,,,,
42,2019-11-10,101:205,110:168,bus,,,,,13.0,,,,,,,,,,,,
42,2019-11-10,101:205,110:168,private_transport,,,,,,,,,,,16.0,,,,,,
42,2019-11-10,101:205,114:156,bus,,,,,,,10.0,,,,,,,,,,
42,2019-11-10,101:205,114:156,private_transport,,,,,,10.0,,,,,,,,,,,
42,2019-11-10,101:205,120:166,microtrip,,,,,,11.0,,,,,,,,,,,
42,2019-11-10,101:205,123:163,private_transport,,,,11.0,,,,,,,,,,,,,
42,2019-11-10,101:205,126:160,microtrip,,,,10.0,,,,,,,,,,,,,
42,2019-11-10,101:205,126:160,private_transport,,,,,10.0,,,,,,,,,,,,
42,2019-11-10,101:205,127:159,microtrip,,,,,11.0,,10.0,,,,,,,,,,
42,2019-11-10,101:205,129:141,microtrip,11.0,,24.0,28.0,26.0,29.0,38.0,16.0,15.0,12.0,,,,,,,
42,2019-11-10,101:205,129:141,private_transport,,,,20.0,,24.0,,,14.0,,,,,,,,
42,2019-11-10,101:205,130:140,bus,,,,,,,12.0,,,,,,,,,,
42,2019-11-10,101:205,130:140,microtrip,,,,,,,14.0,,,,,13.0,,,,,
42,2019-11-10,101:205,130:140,private_transport,,,,,10.0,,,,,,,,,,,,
42,2019-11-10,101:205,141:145,microtrip,10.0,,,,,,,,,,,,,,,,
42,2019-11-10,101:205,145:125,microtrip,,,,,,12.0,,,,,,,,,,,
42,2019-11-10,101:205,146:124,microtrip,,,,10.0,10.0,,,,,,,11.0,,,,,
42,2019-11-10,101:205,146:124,private_transport,,15.0,15.0,17.0,,,,,,,,,,,,,
42,2019-11-10,101:205,151:119,microtrip,,,25.0,19.0,20.0,,24.0,19.0,16.0,,,,,,,,
42,2019-11-10,101:205,152:134,microtrip,,,,,13.0,,18.0,,,,11.0,,,,,,
42,2019-11-10,101:205,153:133,microtrip,,,11.0,,,,12.0,,,,,,,,,,
42,2019-11-10,101:205,154:132,microtrip,22.0,,13.0,27.0,,18.0,32.0,20.0,,,,,,,,,
42,2019-11-10,101:205,156:130,microtrip,,,,,13.0,,,,,,,,,,,,
42,2019-11-10,101:205,160:110,microtrip,,,,,11.0,20.0,,,11.0,,,,,,,,
42,2019-11-10,101:205,25:525,private_transport,,,,,,,27.0,,,,,,,,,,
42,2019-11-10,101:205,276:144,private_transport,,,,10.0,,,,,,,,,,,,,
42,2019-11-10,101:205,29:529,private_transport,,,,,,,24.0,,,,,,,,,,
42,2019-11-10,101:205,51:308,private_transport,,,,,,32.0,,,,,,,,,,,
42,2019-11-10,101:205,57:310,private_transport,,,,,,,,,,,,,14.0,,,,
42,2019-11-10,101:205,58:303,private_transport,10.0,,,,,,,,,,,,,,,,
42,2019-11-10,101:205,61:413,private_transport,19.0,,,,,,15.0,,,,,,,,,,
42,2019-11-10,101:205,79:415,private_transport,,,,,,12.0,,,,,,,,,,,
42,2019-11-10,101:205,89:118,microtrip,11.0,,15.0,13.0,,23.0,25.0,,15.0,,,,,,,,
42,2019-11-10,101:205,89:118,private_transport,,,,,,11.0,,,,,,,,,,,
42,2019-11-10,101:205,90:117,microtrip,,,,,,10.0,,,,,,,,,,,
42,2019-11-10,101:205,91:116,microtrip,11.0,,,,,,,,,,,,,,,,
42,2019-11-10,101:205,92:115,microtrip,,,,10.0,,,,,,,,,,,,,
42,2019-11-10,101:205,93:114,bus,,,,,,,,12.0,,,,,,,,,
42,2019-11-10,101:205,94:113,microtrip,,,,,,,14.0,,,,,,,,,,
42,2019-11-10,101:205,96:111,microtrip,,,,16.0,16.0,19.0,,,,12.0,,,,,,,
42,2019-11-10,101:205,96:111,private_transport,11.0,,,,13.0,,,12.0,,,,,,,,,
42,2019-11-10,101:205,98:217,private_transport,12.0,,,,,10.0,,,,,,,,,,,
42,2019-11-10,101:205,9:509,private_transport,11.0,,,,,55.0,,,,,,,,,,,
42,2019-11-10,102:204,45:319,private_transport,,,,,,,,,,,10.0,,,,,,
42,2019-11-10,102:204,76:314,private_transport,,,,,13.0,,,,,,,,,,,,
42,2019-11-10,102:204,83:108,private_transport,,,,12.0,,,,,,,,,,,,,
42,2019-11-10,102:204,101:205,microtrip,,,,,11.0,,,,,,,,,,,,
42,2019-11-10,102:204,108:170,microtrip,,,10.0,,,,,,,,,,,,,,
42,2019-11-10,102:204,120:166,bus,,,,,,,,,,,10.0,,,,,,
42,2019-11-10,102:204,120:166,microtrip,,,,,,,12.0,,,,,,,,,,
42,2019-11-10,102:204,120:166,private_transport,,,10.0,,,,,,,,,,,,,,
42,2019-11-10,102:204,126:160,microtrip,,,,,11.0,,,,,,,,,,,,
42,2019-11-10,102:204,129:141,private_transport,,,,,,,,,,10.0,,,,,,,
42,2019-11-10,102:204,141:145,microtrip,11.0,,,11.0,14.0,,,,,,,,,,,,
42,2019-11-10,102:204,141:145,private_transport,,,,,,,,,11.0,,,,,,,,
42,2019-11-10,102:204,145:125,microtrip,,,,,,,12.0,,,,,,,,,,
42,2019-11-10,102:204,146:124,bus,,,10.0,,,,,,,,,,,,,,
42,2019-11-10,102:204,146:124,private_transport,,16.0,,,,,,,,,,,,,,,
42,2019-11-10,102:204,156:130,microtrip,,,,,11.0,,,,,,,,,,,,
42,2019-11-10,102:204,160:110,microtrip,12.0,,,,,,10.0,11.0,,10.0,,,,,,,
42,2019-11-10,102:204,58:303,private_transport,10.0,,,,,,,,,,,,,,,,
42,2019-11-10,102:204,96:111,microtrip,,,,10.0,13.0,11.0,,,,,,,,,,,
42,2019-11-10,102:204,9:509,private_transport,,,,13.0,,,,,,,,,,,,,
42,2019-11-10,102:204,99:101,microtrip,,,,12.0,14.0,,,,10.0,,,11.0,,,,,
42,2019-11-10,102:204,99:101,private_transport,,,,,,,11.0,,,,,,,,,,
42,2019-11-10,103:203,45:319,private_transport,17.0,,,,,136.0,,59.0,,,,,,,,,
42,2019-11-10,103:203,100:206,private_transport,,,,,,10.0,,,,,,,,,,,
42,2019-11-10,103:203,107:207,private_transport,,,,,,14.0,,,,,,,,,,,
42,2019-11-10,103:203,109:169,private_transport,,,,,,,,,12.0,12.0,,,,,,,
42,2019-11-10,103:203,113:157,private_transport,,,,,,,,,,,14.0,,,,,,
42,2019-11-10,103:203,137:149,microtrip,,,,,,,13.0,,,,,,,,,,
42,2019-11-10,103:203,137:149,private_transport,16.0,16.0,10.0,16.0,,32.0,,,,,,,,,,,
42,2019-11-10,103:203,143:143,private_transport,,,,,,10.0,,,,,,,,,,,
42,2019-11-10,103:203,144:126,private_transport,,,,10.0,,,,,,,,,,,,,
42,2019-11-10,103:203,159:127,microtrip,10.0,,,,10.0,12.0,,,,,11.0,,,,,,
42,2019-11-10,103:203,159:127,private_transport,,,,,15.0,10.0,,21.0,,,,,,,,,
42,2019-11-10,103:203,76:314,private_transport,,,,,,154.0,,,,29.0,,,,,,,
42,2019-11-10,103:203,83:108,bus,,,,,,,,,,10.0,,,,,,,
42,2019-11-10,103:203,83:108,private_transport,,19.0,,,,,,,,21.0,,,,,,,
42,2019-11-10,103:203,95:112,private_transport,,,,,,,,,,,22.0,,,,,,
42,2019-11-10,103:203,102:204,private_transport,,,12.0,,,,,,,,,,,,,,
42,2019-11-10,103:203,110:168,private_transport,36.0,,,,,,,,31.0,,,,,,,,
42,2019-11-10,103:203,127:159,private_transport,,,,,,,10.0,,,,,,13.0,,,,
42,2019-11-10,103:203,146:124,private_transport,,,38.0,,,,,,,,,,,,,,
42,2019-11-10,103:203,152:134,private_transport,,,,,,,25.0,,,,,,,,,,
42,2019-11-10,103:203,153:133,private_transport,,,,,,,16.0,,,,,,,,,,
42,2019-11-10,103:203,154:132,private_transport,20.0,,,,12.0,,24.0,,,,,,,,,,
42,2019-11-10,103:203,156:130,private_transport,12.0,,,,,,,,22.0,,,,,,,,
42,2019-11-10,103:203,25:525,private_transport,10.0,,,,38.0,,,,,,,,,,,,
42,2019-11-10,103:203,29:529,private_transport,,,,,,,,,,,,10.0,,,,,
42,2019-11-10,103:203,57:310,private_transport,,,,,,,28.0,,,,,,,,,,
42,2019-11-10,103:203,58:303,private_transport,10.0,,,,,,,,,,,,,,,,
42,2019-11-10,103:203,61:413,private_transport,,,38.0,,,,,13.0,,42.0,,,,39.0,,,
42,2019-11-10,103:203,93:114,private_transport,,,12.0,,,,,,,,,,,,,,
42,2019-11-10,103:203,98:217,private_transport,,,,,,,,,14.0,11.0,,,,,,,
42,2019-11-10,103:203,9:509,private_transport,198.0,,,11.0,41.0,,,,,,,,,,,,
42,2019-11-10,103:203,103:203,bus,12.0,,,,,,,,,,,,,,,,
42,2019-11-10,103:203,103:203,private_transport,18.0,,42.0,19.0,12.0,50.0,18.0,34.0,16.0,20.0,,,,,,,
42,2019-11-10,103:203,104:202,private_transport,31.0,,13.0,31.0,,13.0,,,,,,,,,,,
42,2019-11-10,103:203,111:167,private_transport,17.0,,,59.0,,12.0,,31.0,,,,,,,,,
42,2019-11-10,103:203,121:165,microtrip,,,,,,10.0,,10.0,,,,,,,,,
42,2019-11-10,103:203,121:165,private_transport,14.0,,,,,,,,,,,,,,,,
42,2019-11-10,103:203,124:162,private_transport,,,,,,14.0,,,,,,,,,,,
42,2019-11-10,103:203,131:139,private_transport,,,,,,,10.0,,,,,,,,,,
42,2019-11-10,103:203,134:136,bus,,,,,,,,12.0,,,,,,,,,
42,2019-11-10,103:203,134:136,private_transport,10.0,,,,,,,15.0,,,,,,,,,
42,2019-11-10,103:203,135:135,private_transport,,,,27.0,,,,11.0,,,,,,,,,
42,2019-11-10,103:203,138:148,bus,,,,,,,,,10.0,,,,,,,,
42,2019-11-10,103:203,138:148,private_transport,28.0,,56.0,41.0,20.0,74.0,24.0,34.0,23.0,30.0,,,,,,,
42,2019-11-10,103:203,149:121,private_transport,,,,,,,,,10.0,,,,,,,,
