ProjectID,Date,Origin,Destination,Modo,0_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94
42,2019-11-20,0:500,45:319,private_transport,30.0,,,,,,,,,,,,,,,,
42,2019-11-20,0:500,48:301,private_transport,41.0,,,,,,,,,,,,,,,,
42,2019-11-20,0:500,57:310,private_transport,154.0,,,,,,19.0,,,,,,,,,,
42,2019-11-20,0:500,58:303,private_transport,115.0,,,,,,,,,,,,,,,,
42,2019-11-20,0:500,77:312,private_transport,42.0,,,,,,,,,,,,,,,,
42,2019-11-20,100:206,58:303,private_transport,,,,,,,,45.0,,,,,,,,,
42,2019-11-20,100:206,100:206,bus,,,,,,15.0,,,,,,,,,,,
42,2019-11-20,100:206,100:206,private_transport,,,,,,11.0,,,,12.0,,,,,,,
42,2019-11-20,100:206,101:205,bus,,,,,,18.0,,,,,,,,,,,
42,2019-11-20,100:206,101:205,private_transport,,,,,,12.0,,,,,,,,,,,
42,2019-11-20,100:206,107:207,bus,,,,,,12.0,,,,,,,,,,,
42,2019-11-20,100:206,108:170,private_transport,,,,,,20.0,,,,,,,,,,,
42,2019-11-20,100:206,109:169,private_transport,,,,,,,,14.0,,,,,,,,,
42,2019-11-20,100:206,110:168,bus,,,,,,24.0,,,,,,,,,,,
42,2019-11-20,100:206,111:167,bus,,,,,,,13.0,,,,,,,,,,
42,2019-11-20,100:206,111:167,private_transport,,,,,,,30.0,,,,,,,,,,
42,2019-11-20,100:206,122:164,bus,,,,,12.0,,,,18.0,,,,,,,,
42,2019-11-20,100:206,122:164,private_transport,,,,,11.0,,,,10.0,,,,,,,,
42,2019-11-20,100:206,123:163,bus,,,,,,,,,10.0,,,,,,,,
42,2019-11-20,100:206,128:142,bus,,,,,,,,,11.0,,,,,,,,
42,2019-11-20,100:206,128:142,private_transport,,,,,,,,,10.0,,,,,,,,
42,2019-11-20,100:206,143:143,bus,,,,,,,,,,11.0,,,,,,,
42,2019-11-20,100:206,143:143,private_transport,,,,,,,,10.0,,14.0,,,,,,,
42,2019-11-20,100:206,144:126,bus,,,12.0,,,,,,,,,,,,,,
42,2019-11-20,100:206,148:122,bus,,,,,,10.0,,,,,,,,,,,
42,2019-11-20,100:206,151:119,bus,,,,,,22.0,,,,,,,,,,,
42,2019-11-20,100:206,151:119,private_transport,,,,,,14.0,,,,,,,,,,,
42,2019-11-20,100:206,159:127,bus,,,30.0,,,,21.0,,,,,,,,,,
42,2019-11-20,100:206,159:127,private_transport,,,14.0,,,,10.0,,,,,,,,,,
42,2019-11-20,100:206,61:413,private_transport,,,,,,42.0,,,,,,,,,,,
42,2019-11-20,100:206,83:108,bus,,,,,,,11.0,,,,,,,,,,
42,2019-11-20,100:206,83:108,private_transport,,,,,,,,13.0,,,,,,,,,
42,2019-11-20,100:206,93:114,bus,,,,11.0,,,,,,,,,,,,,
42,2019-11-20,100:206,96:111,private_transport,,,,,,10.0,,,,,,,,,,,
42,2019-11-20,100:206,98:217,bus,,,,13.0,,11.0,,,,,,,,,,,
42,2019-11-20,101:205,58:303,private_transport,,,,,,,,10.0,,,,,,,,,
42,2019-11-20,101:205,101:205,microtrip,21.0,,12.0,23.0,29.0,16.0,33.0,17.0,17.0,,,,,,,,
42,2019-11-20,101:205,101:205,private_transport,,,10.0,,,,,,,,,,,,,,
42,2019-11-20,101:205,108:170,bus,12.0,,,,,11.0,,,,,,,,,,,
42,2019-11-20,101:205,108:170,microtrip,11.0,,19.0,27.0,24.0,38.0,34.0,23.0,15.0,18.0,14.0,,,,,,
42,2019-11-20,101:205,109:169,bus,,,,,,,,,11.0,,,,,,,,
42,2019-11-20,101:205,110:168,private_transport,,,,,,13.0,,,,,,,,,,,
42,2019-11-20,101:205,151:119,microtrip,,,14.0,26.0,25.0,21.0,28.0,14.0,30.0,17.0,17.0,,,,,,
42,2019-11-20,101:205,159:127,bus,,,12.0,16.0,,27.0,,,,,,,,,,,
42,2019-11-20,101:205,83:108,bus,14.0,,,,21.0,11.0,,,10.0,,,,,,,,
