ProjectID,Date,Origin,Destination,Modo,0100_0159,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
41,2019-11-19,101:205,101:205,bus,,,,,,,,,,13.0,,,,,,,
41,2019-11-19,101:205,101:205,private_transport,,,,,,,,,,10.0,,,,,,,
41,2019-11-19,101:205,109:169,bus,,,,14.0,,,,,,,,,,,,,
41,2019-11-19,101:205,109:169,private_transport,,,,11.0,,,,,,,,,,,,,
41,2019-11-19,101:205,146:124,bus,,,,,,,,,,20.0,,,,,,,
41,2019-11-19,101:205,146:124,private_transport,,,,,,,,,,17.0,,,,,,,
41,2019-11-19,101:205,154:132,private_transport,,,,,,,,,,13.0,,,,,,,
41,2019-11-19,101:205,276:144,private_transport,,,,,,,,,,,,15.0,,,,,
41,2019-11-19,101:205,45:319,bus,,,,32.0,,,,,,,,,,,,,
41,2019-11-19,101:205,45:319,private_transport,,,,22.0,,,,,,,,,,,,,
41,2019-11-19,101:205,76:314,private_transport,,,52.0,,,,,,,,,,,,,,
41,2019-11-19,101:205,83:108,private_transport,,,,,,,,,,,10.0,,,,,,
41,2019-11-19,101:205,89:118,private_transport,,,,,,,,,,11.0,,,,,,,
41,2019-11-19,101:205,94:113,bus,,,,,,,,,,,,,30.0,,,,
41,2019-11-19,101:205,94:113,private_transport,,,,,,,,,,,,11.0,14.0,,,,
41,2019-11-19,101:205,98:217,private_transport,,,,,,,,,,,,30.0,,,,,
41,2019-11-19,101:205,9:509,private_transport,,,,,,50.0,20.0,,,,,,,,,,
41,2019-11-19,102:204,76:314,private_transport,,,18.0,,,,,,,,,,,,,,
41,2019-11-19,102:204,94:113,bus,,,,,,,,,,,,,10.0,,,,
41,2019-11-19,102:204,9:509,private_transport,,,,,,25.0,,,,,,,,,,,
41,2019-11-19,103:203,83:108,bus,,,,,,47.0,,,,,,,,,,,
41,2019-11-19,103:203,83:108,private_transport,,,,,,55.0,,,,,,,,,,,
41,2019-11-19,104:202,121:165,private_transport,,,,,,,,13.0,,,,,,,,,
41,2019-11-19,108:170,101:205,bus,,,,12.0,,,,,,,,,,,,,
41,2019-11-19,108:170,101:205,private_transport,,,,11.0,,,,,,,,,,,,,
41,2019-11-19,108:170,154:132,bus,,,,,,,25.0,,,,14.0,,,,,,
41,2019-11-19,108:170,154:132,private_transport,,,,,,51.0,13.0,,,,,13.0,,,,,
41,2019-11-19,108:170,83:108,bus,,,,,,,20.0,,,,,,,,,,
41,2019-11-19,108:170,121:165,bus,,,,,11.0,,,,,,21.0,,,,,,
41,2019-11-19,108:170,121:165,private_transport,,,,,14.0,,,,,,28.0,,,,,,
41,2019-11-19,108:170,108:170,bus,,,,,,,,,,,11.0,29.0,,,,,
41,2019-11-19,108:170,108:170,private_transport,,,,,,,,,,,18.0,22.0,,,,,
41,2019-11-19,108:170,111:167,bus,,,10.0,,,,,,,,,,,,,,
41,2019-11-19,108:170,129:141,bus,,,,38.0,,,,,,,,,,,,,
41,2019-11-19,108:170,129:141,private_transport,,,,27.0,,,,,,,,,,,,,
41,2019-11-19,108:170,130:140,bus,,,,,,,12.0,,,,,,,,,,
41,2019-11-19,108:170,134:136,private_transport,,,,,,11.0,,,,,,,,,,,
41,2019-11-19,108:170,137:149,bus,,,,,,,,,,,10.0,,,,,,
41,2019-11-19,108:170,150:120,bus,,,,,,,,,,23.0,,,,,,,
41,2019-11-19,108:170,150:120,private_transport,,,,,,,,,,21.0,,,,,,,
41,2019-11-19,108:170,151:119,bus,,,,,,,,,,,,18.0,,,,,
41,2019-11-19,108:170,151:119,private_transport,,,,,,,,,,,13.0,13.0,,,,,
41,2019-11-19,108:170,152:134,bus,,,,,,,,,,,11.0,,,,,,
41,2019-11-19,108:170,152:134,private_transport,,,,,,,,,,,15.0,,,,,,
41,2019-11-19,108:170,153:133,bus,,,,,,,12.0,,,,,,,,,,
41,2019-11-19,108:170,153:133,private_transport,,,,,,16.0,,,,,,,,,,,
41,2019-11-19,108:170,155:131,bus,,,,,,13.0,,,,,,,,,,,
41,2019-11-19,108:170,155:131,private_transport,,,,,,15.0,,,,,,,,,,,
41,2019-11-19,108:170,156:130,bus,,,,,,23.0,,,,,,,,,,,
41,2019-11-19,108:170,156:130,private_transport,,,,,,22.0,,,,,,,,,,,
41,2019-11-19,108:170,157:129,bus,,,,,13.0,,,,,,,,,,,,
41,2019-11-19,108:170,157:129,private_transport,,,,,16.0,,,,,,,,,,,,
41,2019-11-19,108:170,73:311,private_transport,,,,,,,,,,,,,,80.0,,,
41,2019-11-19,108:170,86:105,bus,,,,,,,,,,,10.0,,,,,,
41,2019-11-19,108:170,97:102,bus,,,,,,,,,,15.0,,,,,,,
41,2019-11-19,108:170,97:102,private_transport,,,,,,,,,,14.0,,,,,,,
