ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-13,101:205,104:202,bus,,,,,,,,,,,,,,,,,11.0,,,,,,
41,2019-11-13,101:205,104:202,private_transport,,,,,,,,,,,,,,,,,11.0,,,,,,
41,2019-11-13,101:205,108:170,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-13,101:205,110:168,bus,,,,,,,,,,,,,,,,,12.0,,,,,,
41,2019-11-13,101:205,110:168,private_transport,,,,,,,,,,,,,,,,,13.0,,,,,,
41,2019-11-13,101:205,152:134,bus,,,,,,,,,,,,11.0,,,,11.0,,,,,,,
41,2019-11-13,101:205,154:132,private_transport,,,,,,,,,,,,,,,,11.0,,,,,,,
41,2019-11-13,101:205,94:113,bus,,,,,,,,,,,,,,,,10.0,,,,,,,
41,2019-11-13,102:204,121:165,private_transport,,,,,,,,,,,,,,,,10.0,,,,,,,
41,2019-11-13,102:204,19:519,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,,
41,2019-11-13,103:203,104:202,bus,,,,,,,,,,,,,24.0,,,,,,,,,,
41,2019-11-13,103:203,110:168,bus,,,,,,,,,,,,,18.0,,,,,,,,,,
41,2019-11-13,103:203,121:165,bus,,,,,,,,,,18.0,,,,12.0,,,,,,,,,
41,2019-11-13,103:203,121:165,private_transport,,,,,,,,,,29.0,,,,10.0,,,,,,,,,23.0
41,2019-11-13,103:203,103:203,bus,,,,,,,,,,,,,26.0,,,,,,17.0,,,,19.0
41,2019-11-13,103:203,103:203,private_transport,,,,,,,,,,,,,22.0,,,,,,20.0,,,,17.0
41,2019-11-13,103:203,111:167,bus,,,,,,,,,,,,,,21.0,,,,,,,,,
41,2019-11-13,103:203,111:167,private_transport,,,,,,,,,,,,,,79.0,,,,,,,,,11.0
41,2019-11-13,103:203,124:162,bus,,,,,,,,,,13.0,,,,,,,,,,,,,
41,2019-11-13,103:203,137:149,bus,,,,,,,,,,25.0,,,,,,,,,,,,,
41,2019-11-13,103:203,137:149,private_transport,,,16.0,,,,,,,15.0,,,,,,,,,,,,,
41,2019-11-13,103:203,138:148,bus,,,,,,,,,13.0,,,,38.0,31.0,,,,,10.0,,,,15.0
41,2019-11-13,103:203,138:148,private_transport,,,,,,,,,11.0,,,,42.0,27.0,,,,,17.0,,,,27.0
41,2019-11-13,103:203,144:126,bus,,,,,,,,25.0,,,,,,,,,,,,,,,
41,2019-11-13,103:203,144:126,private_transport,,,,,,,,13.0,,,,,,,,,,,,,,,
41,2019-11-13,103:203,157:129,private_transport,,,,,,,,,,,,,,,,,,,,,,,27.0
41,2019-11-13,103:203,158:128,bus,,,,,,,10.0,,,,,,,,,,,,,,,,
41,2019-11-13,103:203,159:127,bus,,,,,,,,,,10.0,,,,,,,,,,,,,
41,2019-11-13,103:203,159:127,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,,
41,2019-11-13,103:203,160:110,bus,,,,,,,,,,,,,,,,,,11.0,,,,,
41,2019-11-13,103:203,25:525,private_transport,,,,,,,,,43.0,,,,,,,,,10.0,,,,,
41,2019-11-13,103:203,32:532,private_transport,,,,,,,,,18.0,,,,,,,,,,,,,,
41,2019-11-13,103:203,45:319,bus,,,,,,,59.0,,,,,,,,,26.0,,,,,,,
41,2019-11-13,103:203,45:319,private_transport,,,,,,,44.0,,,,,,,,,92.0,,,,,,,
41,2019-11-13,103:203,61:413,private_transport,,,54.0,,,,,,,,,,,,,,,,,,,,
41,2019-11-13,103:203,84:107,bus,,,,,,,,,,11.0,,,,,,,,,,,,,
41,2019-11-13,103:203,84:107,private_transport,,,,,,,,,,14.0,,,,,,,,,,,,,
41,2019-11-13,103:203,85:106,bus,,,,,,,17.0,,,,,,,,,,,,,,,,
41,2019-11-13,103:203,86:105,bus,,,,,,,,14.0,,,,,,10.0,,,,,,,,,
41,2019-11-13,103:203,86:105,private_transport,,,,,,,,,,12.0,,,,,,,,,,,,,
41,2019-11-13,103:203,87:104,bus,,,,,,,,13.0,,,,,,,,,,,,,,,
