ProjectID,Date,Origin,Destination,Modo,0100_0159,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959
42,2019-11-12,102:204,83:108,bus,,,,,,,,,,,,,,,11.0,,,
42,2019-11-12,103:203,103:203,bus,,,,,,,,,,,,,,,,29.0,,
42,2019-11-12,103:203,103:203,private_transport,,,,,,,,,,,,,,,,21.0,,
42,2019-11-12,103:203,110:168,bus,,,,,,,,,,,33.0,,,,,,,
42,2019-11-12,103:203,110:168,private_transport,,,,,,,,,,,29.0,,,,,,,
42,2019-11-12,103:203,115:155,private_transport,,,,,,,,,,,,11.0,,,,,,
42,2019-11-12,103:203,121:165,private_transport,,,,,,,,,,,10.0,,,,,,,
42,2019-11-12,103:203,126:160,bus,,,,,,,,,,,,11.0,,,,,,
42,2019-11-12,103:203,131:139,bus,,,,,,,,,,,,,,,,10.0,,
42,2019-11-12,103:203,131:139,private_transport,,,,,,,,,,,,,,,,10.0,,
42,2019-11-12,103:203,138:148,bus,,,,,,,,,,,,,,16.0,,,,
42,2019-11-12,103:203,58:303,bus,,,,,,,,,,,,,,,,14.0,,
42,2019-11-12,111:167,131:139,private_transport,,,,,,,,,,,,,14.0,,,,,
42,2019-11-12,111:167,113:157,private_transport,,,,,,,,,,,,,32.0,,,,,
42,2019-11-12,111:167,120:166,bus,,,,,,,32.0,,,,,,,,,,,
42,2019-11-12,111:167,120:166,private_transport,,,,,,,45.0,,,,,,,,,,,
42,2019-11-12,111:167,132:138,private_transport,,,,,,,,,,,,,19.0,,,,,
42,2019-11-12,111:167,136:150,bus,,,,,,,11.0,,,,,,,,,,,
42,2019-11-12,111:167,136:150,private_transport,,,,,,,15.0,,,,,,,,,,,
42,2019-11-12,111:167,140:146,private_transport,,,,,,,12.0,,,,,,,,,,,
42,2019-11-12,111:167,141:145,bus,,,,,,,21.0,,,,,,,,,,,
42,2019-11-12,111:167,141:145,private_transport,,,,,,,27.0,,,,,,,,,,,
42,2019-11-12,111:167,95:112,private_transport,,,,,,,,,,,,,71.0,,,,,
42,2019-11-12,113:157,103:203,bus,,,,,,,,,10.0,,,,,,,,,
42,2019-11-12,113:157,103:203,private_transport,,,,,,,,,18.0,,,,,,,,,
42,2019-11-12,113:157,131:139,bus,,,,,,,,,16.0,10.0,,,,,,,,
42,2019-11-12,113:157,132:138,private_transport,,,,,,,,,,16.0,,,,,,,,
42,2019-11-12,113:157,136:150,bus,,,,,,,,10.0,,,,,,,,,,
42,2019-11-12,113:157,136:150,private_transport,,,,,,,,11.0,,,,,,,,,,
42,2019-11-12,113:157,140:146,bus,,,,,,,,11.0,,,,,,,,,,
42,2019-11-12,113:157,140:146,private_transport,,,15.0,,,,,12.0,,,,,,,,,,
42,2019-11-12,113:157,141:145,bus,,,14.0,,,,,,,,,,,,,,,
42,2019-11-12,113:157,118:152,private_transport,,,11.0,,,,,,,15.0,,,,,,,,
42,2019-11-12,113:157,134:136,bus,,,11.0,,,,,,,,,,,,,,,
42,2019-11-12,113:157,159:127,bus,,,,,,,19.0,,,,,,,,,,,
42,2019-11-12,113:157,159:127,private_transport,,,,,,,15.0,,,,,,,,,,,
42,2019-11-12,113:157,45:319,bus,,,,,,,37.0,,,,,,,,,,,
42,2019-11-12,113:157,45:319,private_transport,,,,,,,10.0,,,,,,,,,,,
42,2019-11-12,116:154,103:203,bus,,,,,,,,,,,16.0,,,,,,,
42,2019-11-12,116:154,103:203,private_transport,,,,,,,,,,,14.0,,,,,,,
42,2019-11-12,116:154,131:139,bus,,,,,,,,,,,12.0,,,,,,,
42,2019-11-12,116:154,158:128,bus,,,,,,19.0,,,,,,,,,,,,
