ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-03,100:206,89:118,private_transport,,,,13.0,,,,,,,,,,,,,,,,
40,2020-03-03,101:205,101:205,bus,,,,,,,,,,,,,,,,15.0,,,,
40,2020-03-03,101:205,101:205,private_transport,,,,,,,,,,,,,,,,11.0,,,,
40,2020-03-03,101:205,120:166,bus,,,,,,13.0,,,,,,,,,,,,,,
40,2020-03-03,101:205,141:145,bus,,,,,,12.0,,,,,,,,,,,,,,
40,2020-03-03,101:205,146:124,bus,,,,,,,,,,,,,,,,,29.0,,,
40,2020-03-03,101:205,151:119,bus,,,,,,23.0,,,,,,,,,,11.0,,,,
40,2020-03-03,101:205,151:119,private_transport,,,,,,14.0,,,,,,,,,,,,,,
40,2020-03-03,101:205,83:108,bus,,,,,,,,,,,,,,,,,10.0,,,
40,2020-03-03,101:205,83:108,private_transport,,,,,,,,,,,,,,,,,12.0,,,
40,2020-03-03,101:205,99:101,bus,,,,,,30.0,,,,,,,,,,,,,,
40,2020-03-03,101:205,99:101,private_transport,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-03,102:204,120:166,bus,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-03,102:204,120:166,private_transport,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-03,102:204,141:145,bus,,,,,,,,,,,,,,,,11.0,,,,
40,2020-03-03,102:204,146:124,bus,,,,,,,,,,,,,,,,,12.0,,,
40,2020-03-03,102:204,99:101,bus,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-03,103:203,45:319,bus,,,11.0,,,,,,,,,,,,,,,,,
40,2020-03-03,103:203,45:319,private_transport,,,11.0,,,,,,,,,,,,,,,,,
40,2020-03-03,103:203,95:112,private_transport,,,,,,,,,,,,,,,,12.0,,,,
40,2020-03-03,104:202,154:132,private_transport,,,,,,,,,,,,,,,,,,,,27.0
40,2020-03-03,106:208,154:132,bus,,,,,,,,,,,,12.0,,,,,,,,
40,2020-03-03,107:207,89:118,private_transport,,,,12.0,,,,,,,,,,,,,,,,
40,2020-03-03,107:207,154:132,bus,,,,,,,,,,,,31.0,,,,,,,,
40,2020-03-03,107:207,154:132,private_transport,,,,10.0,,,,,,,,17.0,,,,,,,,
40,2020-03-03,107:207,153:133,bus,,,,,,,,,,,,15.0,,,,,,,,
40,2020-03-03,108:170,89:118,bus,,,,,,,,,,16.0,,,,,,,,,,
40,2020-03-03,108:170,89:118,private_transport,,,,,,,,,,13.0,,,,,,,,,,
40,2020-03-03,108:170,151:119,bus,,,,,,,,,,41.0,,,,,,,,,,
40,2020-03-03,108:170,151:119,private_transport,,,,,,,,,,30.0,,,,,,,,,,
40,2020-03-03,108:170,100:206,bus,,,,,,,,,,,,,,,,,,16.0,,
40,2020-03-03,108:170,108:170,bus,,,,,,16.0,,,,,,,,,,,,,,
40,2020-03-03,108:170,116:154,bus,,,,,,,,,,,,,,,10.0,,,,,14.0
40,2020-03-03,108:170,116:154,private_transport,,,,,,,,,,,,,,,10.0,,,,,
40,2020-03-03,108:170,143:143,bus,,,,,,,,,,,,,,,,,,10.0,,
40,2020-03-03,109:169,83:108,bus,,,,,,10.0,,,,,10.0,,,,,,,,,
40,2020-03-03,109:169,83:108,private_transport,,,,,,12.0,,,,,,,,,,,,,,
40,2020-03-03,109:169,154:132,private_transport,12.0,,,,,,,,,,,,,,,,,,,
40,2020-03-03,109:169,109:169,bus,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-03,109:169,128:142,bus,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-03,110:168,89:118,private_transport,,,,,,,,,,,,,,,,,,,,12.0
40,2020-03-03,110:168,83:108,bus,,,,,,,20.0,,,,,,,25.0,,,,,,
40,2020-03-03,110:168,83:108,private_transport,,,,,,,20.0,,,,,,,14.0,,,,,,
40,2020-03-03,110:168,154:132,bus,,,,,,,,,,,,,,,,,,,,12.0
40,2020-03-03,110:168,154:132,private_transport,,,,,,,,,,,,,,,,,,,,21.0
40,2020-03-03,110:168,143:143,bus,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-03,110:168,109:169,private_transport,,,,,,,16.0,,,,,,,,,,,,,
40,2020-03-03,110:168,128:142,bus,,,,,,,11.0,,,,,,,,,,,,,
40,2020-03-03,110:168,128:142,private_transport,,,,,,,14.0,,,,,,,,,,,,,
40,2020-03-03,110:168,129:141,bus,,,,,,,,,,,,,,28.0,,,,,,
40,2020-03-03,110:168,129:141,private_transport,,,,,,,,,,,,,,17.0,,,,,,13.0
40,2020-03-03,110:168,130:140,bus,,,,,,,,,,,,,,28.0,,,,,,
40,2020-03-03,110:168,130:140,private_transport,,,,,,,,,,,,,,15.0,,,,,,
40,2020-03-03,110:168,98:217,bus,,,,,,,16.0,,,,,,,,,,,,,
40,2020-03-03,110:168,98:217,private_transport,,,,,,,25.0,,,,,,,,,,,,,
40,2020-03-03,111:167,154:132,private_transport,,,,,,,,,,,,,,,,,,,,12.0
40,2020-03-03,111:167,153:133,bus,,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-03,111:167,153:133,private_transport,,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-03,111:167,111:167,bus,,,,,,,,,13.0,,,,,,,,,,,
40,2020-03-03,111:167,111:167,private_transport,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-03,111:167,121:165,bus,,,,,,,,11.0,,,,,,,,,,,,
40,2020-03-03,111:167,121:165,private_transport,,,,,,,,10.0,,,,,,,,,,,,
40,2020-03-03,111:167,87:104,bus,,,,,,15.0,,,,,,,,,,,,,,
40,2020-03-03,112:158,154:132,bus,,,,,,,,,,,,17.0,,,,,,,,
40,2020-03-03,112:158,153:133,bus,,,,,,,,,,,,16.0,,,,,,,,
40,2020-03-03,112:158,153:133,private_transport,,,,,,,,,,,,12.0,,,,,,,,
40,2020-03-03,115:155,113:157,bus,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-03,116:154,45:319,bus,,,,,,,,,,,,25.0,,,,,,,,
40,2020-03-03,116:154,45:319,private_transport,,,,,,,,,,,,22.0,,,,,,,,
40,2020-03-03,116:154,116:154,private_transport,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-03,116:154,132:138,bus,,,,,,,,,,,12.0,,,,,,,,,
40,2020-03-03,117:153,45:319,bus,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-03,117:153,95:112,private_transport,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-03,117:153,113:157,bus,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-03,118:152,141:145,bus,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-03,118:152,45:319,bus,,,,,,,,,,,,44.0,,,,,,,,
40,2020-03-03,118:152,45:319,private_transport,,,,,,,,,,,,12.0,,,,,,,,
40,2020-03-03,118:152,95:112,bus,,,,,,,,,,,26.0,,,,,10.0,,,,
40,2020-03-03,118:152,116:154,bus,,,,,,,,,,,,,,,,10.0,,,,
40,2020-03-03,118:152,115:155,bus,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-03,118:152,117:153,bus,,,,,,,,,,,,,,,,12.0,,,,
40,2020-03-03,118:152,118:152,bus,,,,,,,,,,,,,,,,17.0,,,,
40,2020-03-03,118:152,77:312,bus,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-03,119:151,136:150,bus,,,10.0,,,,,,,,,,,,,,,,15.0,
