ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
40,2020-03-05,100:206,100:206,private_transport,,,,,,,,,,,,,,,,,,,,10.0,21.0,
40,2020-03-05,100:206,107:207,bus,,,,,,,,,,,,,,,,13.0,,,,,,
40,2020-03-05,100:206,107:207,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,
40,2020-03-05,100:206,108:170,bus,,,,,,,13.0,,,,,,,,,21.0,,,,,,
40,2020-03-05,100:206,109:169,bus,,,,,,,,,,,,,,14.0,,,,,,,,
40,2020-03-05,100:206,109:169,private_transport,,,,,,,,,,,,,,13.0,,,,,,,,
40,2020-03-05,100:206,128:142,bus,,,,,,,,,,,,,,13.0,,,,,,,,
40,2020-03-05,100:206,128:142,private_transport,,,,,,10.0,,,,,,,,13.0,,,,,,11.0,,
40,2020-03-05,100:206,129:141,bus,,,,,,,,,,20.0,,,,,,,,,,,,
40,2020-03-05,100:206,129:141,private_transport,,,,,,,,,,22.0,,,,,,,,,,,,
40,2020-03-05,100:206,143:143,bus,,,,,10.0,11.0,,,,,11.0,,,,,,11.0,,,12.0,,
40,2020-03-05,100:206,143:143,private_transport,,,,,,13.0,,,,,,,,,,,13.0,,,18.0,14.0,
40,2020-03-05,100:206,154:132,bus,,,,,,,,,,20.0,,,,,,,,,,,,
40,2020-03-05,100:206,154:132,private_transport,,,,,,,,,,19.0,,,,,,,,,,,,
40,2020-03-05,100:206,160:110,private_transport,,,,,,,14.0,,,,,,,,,,,,,,,
40,2020-03-05,100:206,48:301,bus,,,,,,11.0,,,,,,,,,,,,,,,,
40,2020-03-05,100:206,48:301,private_transport,,,,,,48.0,,,,,,,,,,,,,,,,
40,2020-03-05,100:206,64:306,bus,,,,,,,,17.0,,,,,,,,,,,,,,
40,2020-03-05,100:206,64:306,private_transport,,,,,,,,46.0,,,,,,,,,,,,,,
40,2020-03-05,100:206,76:314,bus,,,,,,,,,,,,,,,,,,,,10.0,,
40,2020-03-05,100:206,83:108,bus,,,,,,,,,,,,,,14.0,,,12.0,,,,,
40,2020-03-05,100:206,83:108,private_transport,,,,,,,,,,,,,,14.0,,,16.0,,,,14.0,
40,2020-03-05,100:206,85:106,bus,,,,,,,,,,,,,,,,,,,13.0,,,
40,2020-03-05,100:206,90:117,bus,,,,,,,,,,,,,,,,,,,30.0,,,
40,2020-03-05,100:206,90:117,private_transport,,,,,,,,,,,,,,,,,,,12.0,,,
40,2020-03-05,100:206,96:111,bus,,,,,,,19.0,,,,,,,,,,,,,,,
40,2020-03-05,100:206,98:217,bus,,,,,17.0,,,,,,10.0,,,,,,,,,,,
40,2020-03-05,101:205,100:206,private_transport,,,,,,,,,,,,,,,,,,,,10.0,,
40,2020-03-05,101:205,129:141,private_transport,33.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-05,101:205,83:108,bus,,,,,,,,26.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,83:108,private_transport,,,,,,,,26.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,96:111,bus,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-05,101:205,101:205,private_transport,18.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-05,101:205,110:168,bus,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-05,101:205,127:159,bus,,,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-05,101:205,152:134,bus,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-05,101:205,89:118,private_transport,10.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-05,102:204,87:104,bus,,10.0,,,,,,,,,,,,,,,,,,,,
40,2020-03-05,103:203,110:168,bus,,,,,,,,,,,,,,26.0,,,,,,,,
40,2020-03-05,103:203,110:168,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-05,104:202,100:206,private_transport,,,,,,,,,,,,15.0,,,,,,,,,,
40,2020-03-05,104:202,107:207,private_transport,,,,,,,,,,,,15.0,,,,,,,,,,
40,2020-03-05,104:202,143:143,private_transport,,,,,,,,,,,,13.0,,,,,,,,,,
40,2020-03-05,104:202,83:108,private_transport,,,,,,,,,,,,15.0,,,,,,,,,,
40,2020-03-05,104:202,110:168,private_transport,,,,,,,,,,,,,,,,,,,,,,16.0
40,2020-03-05,104:202,149:121,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,
40,2020-03-05,106:208,98:217,private_transport,,,,,,,,,,,,,,,,,,,,10.0,,
40,2020-03-05,106:208,152:134,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-05,106:208,147:123,bus,,,,,,,,,,,,,,,,,,,,10.0,,
40,2020-03-05,107:207,100:206,bus,,,,,,,,,,,,,,,,13.0,,,,,,
40,2020-03-05,107:207,100:206,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,
40,2020-03-05,107:207,107:207,private_transport,,,,,,,,,,,,11.0,,,,,,,,11.0,15.0,
40,2020-03-05,107:207,108:170,bus,,,,,,,,,,,,,,,,18.0,,,,,,
40,2020-03-05,107:207,108:170,private_transport,,,,,,,13.0,,,,,,,,,,,,,,,
40,2020-03-05,107:207,109:169,bus,,,,,10.0,,,,,,,,,,,,,,,,,
40,2020-03-05,107:207,109:169,private_transport,,,,,10.0,,,,,,,,,,,,,,,,,
40,2020-03-05,107:207,128:142,bus,,,,,12.0,,,,,,13.0,,,,,,,,,,,
40,2020-03-05,107:207,129:141,bus,,,,,,,,,,25.0,,,,,,,,,,,,
40,2020-03-05,107:207,129:141,private_transport,,,,,,,,,,13.0,,,,,,,,,,,,
40,2020-03-05,107:207,143:143,bus,,,,,,,,,,,,,,,,15.0,,,,,,
40,2020-03-05,107:207,154:132,bus,,,,,,,,,,12.0,,,,,,,,,,,,
40,2020-03-05,107:207,154:132,private_transport,,,,,,,,,,18.0,,,,,,,,,,,,
40,2020-03-05,107:207,160:110,private_transport,,,,,,,15.0,,,,,,,,,,,,,,,
40,2020-03-05,107:207,48:301,private_transport,,,,,,22.0,,,,,,,,,,,,,,,,
40,2020-03-05,107:207,64:306,bus,,,,,,,,18.0,,,,,,,,,,,,,,
40,2020-03-05,107:207,64:306,private_transport,,,,,,,,30.0,,,,,,,,,,,,,,
40,2020-03-05,107:207,83:108,private_transport,,,,,,,,,,,10.0,,,11.0,,,10.0,,,,13.0,
40,2020-03-05,107:207,90:117,bus,,,,,,,,,,,,,,,,,,,12.0,,,
40,2020-03-05,107:207,96:111,bus,,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-05,107:207,98:217,bus,,,,,,,,,,,16.0,,,13.0,,,,,,,,
40,2020-03-05,107:207,152:134,private_transport,,,,,,,,,,,,,,14.0,,,,,,,,
40,2020-03-05,107:207,89:118,bus,,,,,,,,,,13.0,,,,,,,,,,,,
40,2020-03-05,108:170,154:132,bus,,,,,,,,,,15.0,,,,,,,,,,,,
40,2020-03-05,108:170,127:159,bus,,,,,,,21.0,,,,,,,,,,,,,,,
40,2020-03-05,108:170,152:134,bus,,,,,,,30.0,,,25.0,,,,,,,,,,,,
40,2020-03-05,108:170,152:134,private_transport,,,,,,,10.0,,,12.0,,,,,,,,,,,,
40,2020-03-05,108:170,87:104,private_transport,,14.0,,,,,,,,,,,,,,,,,,,,
40,2020-03-05,108:170,126:160,bus,,,,,,,18.0,,,,,,,,,,,,,,,
40,2020-03-05,108:170,126:160,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-05,108:170,153:133,bus,,,,,,,17.0,,,,,,,,,,,,,,,
40,2020-03-05,108:170,153:133,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-05,108:170,97:102,bus,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-05,109:169,100:206,bus,,,,,,,,,,,,11.0,,,,,,,,,,
40,2020-03-05,109:169,108:170,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,
40,2020-03-05,109:169,109:169,bus,,,,,,,,,,,,17.0,,,,12.0,,,,,,
40,2020-03-05,109:169,109:169,private_transport,14.0,,10.0,,,,,11.0,,,,11.0,,,,,,,,,,
40,2020-03-05,109:169,128:142,private_transport,11.0,,,,,,,12.0,,,,,,10.0,,,,,,,,
40,2020-03-05,109:169,129:141,bus,,,,,,,,,,,,,,,,17.0,,,,,,
40,2020-03-05,109:169,143:143,bus,,,,,,,,,,,,,,,,12.0,12.0,,,,,
40,2020-03-05,109:169,143:143,private_transport,,,14.0,,,,,,,,,,,,,,10.0,,,,,
40,2020-03-05,109:169,64:306,private_transport,,,,,,49.0,,10.0,,,,,,,,,,,,,,
40,2020-03-05,109:169,76:314,private_transport,,,,,33.0,,,,,,,,,,,,,,,,,
40,2020-03-05,109:169,83:108,bus,,,,,,,,,13.0,,,16.0,,,,22.0,,,,,,
40,2020-03-05,109:169,83:108,private_transport,15.0,,19.0,,,,,,21.0,,,,,,11.0,38.0,,,,,,
