ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-19,100:206,98:217,bus,,,,,,,,,,,20.0,,,,,,,,,,
40,2019-11-19,101:205,83:108,bus,,,,,,,,,,12.0,,,,,,,,,,,
40,2019-11-19,103:203,122:164,bus,,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-19,103:203,149:121,bus,,,,,,,,,,,,,,,,15.0,,,,,
40,2019-11-19,103:203,150:120,private_transport,,,,,,,,,,,,,,,,15.0,,,,,
40,2019-11-19,103:203,159:127,bus,,,,,,,,,,,23.0,,,,,,,,,,
40,2019-11-19,103:203,159:127,private_transport,,,,,,,,,,,19.0,,,,,,,,,,
40,2019-11-19,107:207,98:217,bus,,,,,,,,,,,21.0,,,,,,,,,,
40,2019-11-19,107:207,94:113,bus,,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-19,108:170,98:217,bus,,,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-19,108:170,143:143,private_transport,,,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-19,109:169,98:217,bus,,,,,,,,14.0,,,,,,,15.0,,,15.0,,,
40,2019-11-19,109:169,98:217,private_transport,,16.0,,,,,,11.0,,,,,,,11.0,,,11.0,,,
40,2019-11-19,109:169,83:108,private_transport,,13.0,,,,,,,,,,,,,,,,,,,
40,2019-11-19,109:169,94:113,bus,,,,,,,,,,,,,,,,,15.0,,,,
40,2019-11-19,109:169,94:113,private_transport,,,,,,,,,,,,,,,,,15.0,,,,
40,2019-11-19,109:169,143:143,private_transport,,13.0,,,,,,,,,,,,,,,,,,,
40,2019-11-19,109:169,109:169,bus,,,,,,,,13.0,,,,,,,10.0,11.0,,,,,
40,2019-11-19,109:169,110:168,bus,,,,,,,,13.0,,,,,,,12.0,,,,,,
40,2019-11-19,109:169,110:168,private_transport,,,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-19,109:169,154:132,bus,,,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-19,110:168,83:108,bus,,,,,,,24.0,,,,,,,,,,,,,,
40,2019-11-19,110:168,83:108,private_transport,,,,,,,14.0,,,,,,,,,,,,,,
40,2019-11-19,110:168,149:121,private_transport,,,,,,,,,,,,,,,,13.0,,,,,
40,2019-11-19,110:168,94:113,bus,,,,,,,,,,,,,,,,39.0,40.0,97.0,,,
40,2019-11-19,110:168,94:113,private_transport,,,,,,,,,,,,,,,,56.0,72.0,38.0,,,
40,2019-11-19,110:168,110:168,bus,,,,,,,,,,,,,,,,84.0,,,,,
40,2019-11-19,110:168,110:168,private_transport,,,,,,,,,,,,,,,,26.0,,,,,
40,2019-11-19,110:168,93:114,bus,,,,,,,,,,,,,,,,,,16.0,,,
40,2019-11-19,110:168,93:114,private_transport,,,,,,,,,,,,,,,,,17.0,12.0,,,
40,2019-11-19,111:167,98:217,bus,,,,,,,,,,,,,,,,,,,,,10.0
40,2019-11-19,111:167,94:113,bus,,,,,,,,45.0,,,,,,,,,,,,,
40,2019-11-19,111:167,154:132,bus,,,,,,56.0,,,,,,,,,,,,,,,
40,2019-11-19,111:167,154:132,private_transport,,,,,,20.0,,,,,,,,,,,,,,,
40,2019-11-19,111:167,93:114,bus,,,,,,,,50.0,,,,,,,,,,,,,
40,2019-11-19,111:167,111:167,bus,,,,,,,,,,,,,,,,,25.0,,,,
40,2019-11-19,111:167,123:163,bus,,,,,,,,39.0,,,,,,,,,,,,,
40,2019-11-19,111:167,129:141,private_transport,,,,,,13.0,,,,,,,,,,,,,,,
40,2019-11-19,111:167,148:122,bus,,,,,,,,,,,,,,,,,68.0,10.0,,,
40,2019-11-19,111:167,148:122,private_transport,,,,,,,,,,,,,,,,,38.0,12.0,,,
40,2019-11-19,111:167,152:134,bus,,,,,,15.0,,,,,,,,,,,,,,,
40,2019-11-19,111:167,157:129,private_transport,,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-19,111:167,87:104,bus,,,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-19,111:167,89:118,bus,,,,,,36.0,,,,,,,,,,,,,,,
40,2019-11-19,111:167,89:118,private_transport,,,,,,12.0,,,,,,,,,,,,,,,
40,2019-11-19,113:157,149:121,bus,,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-19,114:156,98:217,bus,,,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-19,114:156,98:217,private_transport,,,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-19,115:155,98:217,private_transport,,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-19,120:166,98:217,bus,,,,,,,,,17.0,,,,,,,,,,,,
40,2019-11-19,120:166,98:217,private_transport,,,,,,,,,22.0,,,,,,,,,,,,
40,2019-11-19,120:166,94:113,private_transport,,,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-19,120:166,109:169,bus,,,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-19,120:166,108:170,private_transport,,,,,,,,,12.0,,,,,,,,,,,,
40,2019-11-19,120:166,121:165,bus,,,,,,,,,,,,,,,,15.0,,,,,
40,2019-11-19,120:166,121:165,private_transport,,,,,,,,,,,,,,,,32.0,,,,,
40,2019-11-19,120:166,276:144,bus,,,,,,,,,19.0,,,,,,,,,,,,
40,2019-11-19,120:166,276:144,private_transport,,,,,,,,,11.0,,,,,,,,,,,,
