ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2100_2159,2200_2259,2300_2359
40,2020-03-04,100:206,135:135,bus,,,,,,,,,,,,,,,,,14.0,,,,,
40,2020-03-04,100:206,135:135,private_transport,,,,,,,,,,,,,,,,,15.0,,,,,
40,2020-03-04,101:205,108:170,bus,,,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-04,101:205,126:160,bus,,,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-04,101:205,160:110,bus,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-04,101:205,160:110,private_transport,,,,,,,,,,,,,14.0,,,,,,,,,
40,2020-03-04,101:205,98:217,bus,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-04,103:203,108:170,bus,,,,,,,,,,,,,,,23.0,,,,,,,
40,2020-03-04,103:203,108:170,private_transport,,,,,,,,,,,,,,,23.0,,,,,,,
40,2020-03-04,103:203,138:148,bus,,,,,,,,,,,,,,,,,,,,23.0,,
40,2020-03-04,103:203,138:148,private_transport,,,,,,,,,,,,,,,,,,,,17.0,,
40,2020-03-04,103:203,151:119,bus,,,,,,,,,,,,,,,14.0,,,,,,,
40,2020-03-04,103:203,151:119,private_transport,,,,,,,,,,,,,,,14.0,,,,,,,
40,2020-03-04,103:203,152:134,bus,,,,,,,,,,,,,,,13.0,,,,,,,
40,2020-03-04,103:203,152:134,private_transport,,,,,,,,,,,,,,,13.0,,,,,,,
40,2020-03-04,104:202,135:135,bus,,,,,,,25.0,,,,,,,,,,,,,,,
40,2020-03-04,104:202,116:154,bus,,,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-04,104:202,50:412,private_transport,47.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-04,104:202,51:308,bus,,,,,10.0,,,,,,,,,,,,,,,,,
40,2020-03-04,104:202,61:413,bus,,,,,,,27.0,,,,,,,,,,,,,,,
40,2020-03-04,104:202,61:413,private_transport,,,,,,,63.0,,,,,,,,,,,,,,,
40,2020-03-04,104:202,75:313,bus,,,,,12.0,,,,,,,,,,,,,,,,,
40,2020-03-04,104:202,75:313,private_transport,,,,,13.0,,,,,,,,,,,,,,,,,
40,2020-03-04,104:202,76:314,private_transport,,,,,,,,,61.0,,,,,,,,,,,,,
40,2020-03-04,105:201,75:313,bus,,,,,20.0,,,,,,,,,,,,,,,,,
40,2020-03-04,105:201,75:313,private_transport,,,,,17.0,,,,,,,,,,,,,,,,,
40,2020-03-04,107:207,104:202,bus,,,,,,,,18.0,,,,,,,,,,,,,,
40,2020-03-04,107:207,110:168,bus,,,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-04,107:207,110:168,private_transport,,,,,,,,15.0,,,,,,,,,,,,,,
40,2020-03-04,108:170,83:108,bus,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-04,108:170,96:111,bus,,,,,,,,16.0,,,,,,,,,,,,,,
40,2020-03-04,108:170,96:111,private_transport,,,,,,,,18.0,,,,,,,,,,,,,,
40,2020-03-04,110:168,135:135,bus,,,,,,,35.0,,,,,,,,,,,,,,,
40,2020-03-04,110:168,135:135,private_transport,,,,,,,18.0,,,,,,,,,,,,,,,
40,2020-03-04,110:168,116:154,bus,,,,,,,16.0,,,,,,,,,,,,,,,
40,2020-03-04,110:168,50:412,private_transport,49.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-04,110:168,61:413,bus,,,,,,,47.0,,,,,,,,,,,,,,,
40,2020-03-04,110:168,61:413,private_transport,25.0,,,,,,75.0,,,,,,,,,,,,,,,
40,2020-03-04,110:168,76:314,private_transport,,,,,,,,,112.0,,,,,,,,,,,,,
40,2020-03-04,110:168,149:121,bus,,,,,,,,,,,,,,17.0,,,,,,,,
40,2020-03-04,110:168,68:315,private_transport,13.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-04,110:168,87:104,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-04,111:167,138:148,bus,,,,,,,,,,,,,,14.0,,,,,,,,
40,2020-03-04,111:167,50:412,private_transport,18.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-04,111:167,61:413,bus,,,,,,,13.0,,,,,,,,,,,,,,,
40,2020-03-04,111:167,61:413,private_transport,,,,,,,23.0,,,,,,,,,,,,,,,
40,2020-03-04,111:167,76:314,private_transport,,,,,,,,,27.0,,,,,,,,,,,,,
40,2020-03-04,111:167,149:121,bus,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-04,111:167,149:121,private_transport,,,,,,,,,,,,,,11.0,13.0,,,,,,,
40,2020-03-04,111:167,103:203,private_transport,20.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-04,111:167,111:167,bus,,,,,,,,,,,,,,85.0,,,60.0,,,,,
40,2020-03-04,111:167,111:167,private_transport,,,,,,,,,,,,,,63.0,,,80.0,,,,,
40,2020-03-04,111:167,118:152,bus,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-04,111:167,119:151,bus,,,,,,,13.0,,,,,,,,,,,,,,,
40,2020-03-04,111:167,121:165,private_transport,14.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-04,111:167,122:164,bus,,,,,,,,,,,,,,,14.0,,,,,,,
40,2020-03-04,111:167,136:150,bus,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-04,111:167,136:150,private_transport,,,,,,,14.0,,,,,,,,,,,,,,,
40,2020-03-04,111:167,137:149,private_transport,123.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-04,111:167,156:130,bus,,,,,,,,,23.0,,,,,,,,,,,,,
40,2020-03-04,111:167,157:129,bus,,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-04,111:167,9:509,private_transport,,,,,,,,,,,,,195.0,,,,,,,,,
40,2020-03-04,112:158,104:202,bus,,,,,,,,13.0,,,,,,,,,,,,,,
40,2020-03-04,112:158,110:168,bus,,,,,,,,12.0,,,,,,,,,,,,,,
40,2020-03-04,112:158,111:167,bus,,,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-04,113:157,93:114,bus,,,,,,,,,,,,,,14.0,,,,,,,,
40,2020-03-04,113:157,94:113,bus,,,,,,,,,,,,,,14.0,,,,,,,,
40,2020-03-04,116:154,144:126,bus,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-04,116:154,159:127,bus,,,,,,,,,,,,,,13.0,,,,,,,,
40,2020-03-04,117:153,119:151,bus,,,,,,,,,,,,,,12.0,,,,,,,,
40,2020-03-04,118:152,96:111,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-04,118:152,118:152,bus,,,,,,,,,,,,,,13.0,,,,,,,,
40,2020-03-04,118:152,118:152,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-04,118:152,119:151,bus,,,,,,,,,,,,,,15.0,,,,,,,,
40,2020-03-04,118:152,119:151,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-04,118:152,156:130,bus,,,,,,,20.0,,,,,,,,,,,,,,,
40,2020-03-04,118:152,156:130,private_transport,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-04,118:152,120:166,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,118:152,134:136,bus,,,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-04,118:152,45:319,private_transport,,,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-04,118:152,91:116,bus,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-04,118:152,99:101,bus,,,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,119:151,119:151,bus,,,,,,,,,,,,,,29.0,,,,,,,,
40,2020-03-04,119:151,156:130,bus,,,,,,,28.0,,,,,,,,,,,,,,,
40,2020-03-04,119:151,134:136,bus,,,,,,,13.0,,,,,,,,,,,,,,,
40,2020-03-04,119:151,134:136,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-04,119:151,91:116,bus,,,,,,,15.0,,,,,,,,,,,,,,,
40,2020-03-04,119:151,91:116,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-04,119:151,99:101,bus,,,,,,,,37.0,,,,,,,,,,,,,,
40,2020-03-04,119:151,141:145,bus,,,,,,,,16.0,,,,,,,,,,,,,,
40,2020-03-04,120:166,104:202,bus,,,,,,10.0,,,,,,,,,,,,,,,,
40,2020-03-04,120:166,104:202,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,
40,2020-03-04,120:166,136:150,bus,,,,,,,,,,,,,,,,,,,17.0,,,
40,2020-03-04,120:166,136:150,private_transport,,,,,,,,,,,,,,,,,,,12.0,,,
40,2020-03-04,120:166,120:166,bus,,,,,,,,,,,,,,,,,,,35.0,,,
40,2020-03-04,120:166,120:166,private_transport,,,,,,,,,,,,,,,,,,,16.0,,,
40,2020-03-04,120:166,141:145,bus,,,,,,,,,,,,,,,,,,,13.0,,,
40,2020-03-04,120:166,141:145,private_transport,,,,,,,,,,,,,,,,,,,16.0,,,
40,2020-03-04,120:166,21:521,private_transport,,15.0,,,,,,,,,,,,,,,,,,,,
40,2020-03-04,120:166,29:529,private_transport,,70.0,,,,,,,,,,,,,,,,,,,,
40,2020-03-04,121:165,108:170,bus,,,,,,,,,,,,,,,,16.0,,,,,,
40,2020-03-04,121:165,108:170,private_transport,,,,,,,,,,,,,,,,15.0,,,,,,
40,2020-03-04,121:165,96:111,bus,,,,,,,,,,,,,,,,23.0,,,,,,
40,2020-03-04,121:165,96:111,private_transport,,,,,,,,,,,,,,,,21.0,,,,,,
40,2020-03-04,121:165,118:152,private_transport,,,,,,,15.0,,,,,,,,,,,,,,,
40,2020-03-04,121:165,119:151,private_transport,,,,,,,17.0,,,,,,,,,,,,,,,
