ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-05,100:206,160:110,bus,,,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-05,100:206,96:111,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,96:111,bus,,,,,,,,11.0,10.0,,,,,,,,,,,,,
40,2020-03-05,101:205,96:111,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-05,101:205,126:160,bus,,,,,,,,,,,15.0,,,,,,,,,,,
40,2020-03-05,101:205,126:160,private_transport,,,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-05,101:205,144:126,bus,,,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,152:134,bus,,,,,,,,14.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,45:319,bus,,,,,,11.0,,,,,,,,,,,,,,,,
40,2020-03-05,101:205,45:319,private_transport,,,,,,11.0,,,,,,,,,,,,,,,,
40,2020-03-05,101:205,86:105,bus,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-05,101:205,87:104,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,91:116,bus,,,,,,,,13.0,,,,,,,,,,,,,,
40,2020-03-05,102:204,45:319,bus,,,,,,12.0,,,,,,,,,,,,,,,,
40,2020-03-05,102:204,45:319,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,
40,2020-03-05,102:204,159:127,bus,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-05,102:204,159:127,private_transport,,,,,,,11.0,,,,,,,,,,,,,,,
40,2020-03-05,103:203,144:126,bus,,,,,,,,13.0,,,,,,,,,,,,,,
40,2020-03-05,103:203,45:319,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-05,103:203,86:105,bus,,,,,,,,15.0,,,,,,,,,,,,,,
40,2020-03-05,103:203,86:105,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,
40,2020-03-05,103:203,137:149,bus,,,,,,,,,,,,,14.0,,,,,,,,,
40,2020-03-05,103:203,137:149,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-05,103:203,138:148,bus,,,,,,,,,,,,,22.0,,,,,,,,,
40,2020-03-05,103:203,138:148,private_transport,,,,,,,,,,,,,24.0,,,,,,,,,
40,2020-03-05,103:203,88:103,private_transport,,,,,,,,,,,13.0,,,,,,,,,,,
40,2020-03-05,103:203,90:117,private_transport,,,,,,,,,,,15.0,,,,,,,,,,,
