ProjectID,Date,Origin,Destination,Modo,0000_0059,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2020-03-03,100:206,100:206,bus,,,,,,,,16.0,,19.0,,,,25.0,,,,
40,2020-03-03,100:206,100:206,private_transport,,,,,,,,10.0,,15.0,,,,13.0,,,,
40,2020-03-03,100:206,109:169,bus,,,,,16.0,,,,,,,,,,,,,
40,2020-03-03,100:206,109:169,private_transport,,,,,11.0,,,,,,,,,,,,,
40,2020-03-03,100:206,128:142,bus,,,,,,,,,,,,,,10.0,,,,
40,2020-03-03,100:206,143:143,bus,,,,,,,,,,,,,,21.0,,10.0,,
40,2020-03-03,100:206,148:122,bus,,,,,,,,,,27.0,,,,,,,,
40,2020-03-03,100:206,50:412,private_transport,,,,,,,,,,,,42.0,,,,,,
40,2020-03-03,100:206,83:108,bus,,,,29.0,11.0,,,,,,13.0,,,,,,,
40,2020-03-03,100:206,98:217,bus,,,,,18.0,,,,,,,,,,,,,
40,2020-03-03,100:206,98:217,private_transport,,,,,12.0,,,,,,,,,,,,,
40,2020-03-03,101:205,83:108,private_transport,,,,,15.0,,,,,,,,,,,,,
40,2020-03-03,101:205,101:205,bus,,,,,10.0,,,,,,,,,,,,,
40,2020-03-03,101:205,127:159,bus,,,13.0,,,,,,10.0,,,,,,,,,
40,2020-03-03,101:205,129:141,private_transport,32.0,,14.0,,,,,,,,,,,,,,,
40,2020-03-03,101:205,151:119,bus,,,,,10.0,,,,,,,,,,,,,
40,2020-03-03,101:205,152:134,bus,,,,,,,,,10.0,,,,,,,,,
40,2020-03-03,101:205,152:134,private_transport,,,,,,,,,10.0,,,,,,,,,
40,2020-03-03,101:205,153:133,bus,,,,,,,,,10.0,,,,,,,,,
40,2020-03-03,101:205,160:110,bus,,,,,12.0,,,,,,,,,,,,,
40,2020-03-03,101:205,89:118,private_transport,13.0,,,,,,,,,,,,,,,,,
40,2020-03-03,104:202,110:168,bus,,,,,,,,15.0,,,,,,,,,,
40,2020-03-03,104:202,110:168,private_transport,,,,,,,,27.0,,,,,,,,,,
40,2020-03-03,105:201,154:132,bus,,,,,,,,,,,11.0,,,,,,,
40,2020-03-03,106:208,154:132,private_transport,,,,,,,,,,,13.0,,,,,,,
40,2020-03-03,107:207,100:206,bus,,,,,,,,10.0,,11.0,17.0,,,,,11.0,,
40,2020-03-03,107:207,100:206,private_transport,,,,,,,,,,,,,,10.0,,,,
40,2020-03-03,107:207,109:169,bus,,,,,11.0,,,,,,,,,,,,,
40,2020-03-03,107:207,143:143,bus,,,,,,,,,,,12.0,,,12.0,,13.0,,
40,2020-03-03,107:207,143:143,private_transport,,,,,,,,,,,,,,,,10.0,,
40,2020-03-03,107:207,148:122,bus,,,,,,,,,,10.0,,,,,,,,
40,2020-03-03,107:207,50:412,private_transport,,,,,,,,,,,,41.0,,,,,,
40,2020-03-03,107:207,83:108,bus,,,,21.0,16.0,,,,,,,,,,,,,
40,2020-03-03,107:207,153:133,private_transport,,,,,,,,,,,11.0,,,,,,,
40,2020-03-03,107:207,154:132,bus,,,,,,,,,,,29.0,,,,,,,
40,2020-03-03,107:207,107:207,bus,,,,,,,,,,,,,,14.0,,12.0,,
