ProjectID,Date,Origin,Destination,Modo,0200_0259,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2300_2359
40,2019-11-20,103:203,103:203,bus,,,,,,,,,,,,,,,,18.0,
40,2019-11-20,103:203,103:203,private_transport,,,,,,,,,,,,,,,,17.0,
40,2019-11-20,103:203,113:157,private_transport,,,,14.0,,,,,,,,,,,,,
40,2019-11-20,103:203,121:165,bus,,,,,,,,,,,,10.0,,,,,
40,2019-11-20,103:203,95:112,private_transport,,,,22.0,,,,,,,,,,,,,
40,2019-11-20,109:169,116:154,bus,,,,,,,10.0,,,,,,,,,,
40,2019-11-20,113:157,95:112,private_transport,,,,22.0,,,,,,,,,,,,,
40,2019-11-20,113:157,118:152,bus,,,,,13.0,,,,,,,,,,,,
40,2019-11-20,113:157,118:152,private_transport,,,,,10.0,,,,,,,,,,,,
40,2019-11-20,115:155,45:319,bus,,,,,,,,,,11.0,,,,,,,
40,2019-11-20,115:155,45:319,private_transport,,,,,,,,,,10.0,,,,,,,
40,2019-11-20,116:154,45:319,bus,,,,,,,,,,18.0,,,,,,,
40,2019-11-20,116:154,45:319,private_transport,,,,,,,,,,15.0,,,,,,,
40,2019-11-20,116:154,141:145,bus,,,,,,,,,,,,,,,13.0,,
40,2019-11-20,116:154,141:145,private_transport,,,,,,,,,,,,,,,10.0,,
40,2019-11-20,116:154,48:301,private_transport,,,,,,,,,,,,,,37.0,,,
40,2019-11-20,117:153,113:157,bus,,,,,,,,,,10.0,,,,,,,
40,2019-11-20,117:153,119:151,private_transport,10.0,,,,,,,,,,,,,,,,
40,2019-11-20,117:153,156:130,bus,,,,,10.0,,,,,,,,,,,,
40,2019-11-20,117:153,96:111,private_transport,,,,,10.0,,,,,,,,,,,,
40,2019-11-20,118:152,113:157,bus,,,,10.0,,,,,,,,,,,,,
40,2019-11-20,118:152,116:154,bus,,15.0,,,,,,,,,,,,,,,
40,2019-11-20,118:152,136:150,private_transport,10.0,,,,,,,,,,,,,,,,
40,2019-11-20,118:152,140:146,bus,,,,,,,,,,,,,15.0,,15.0,,
40,2019-11-20,118:152,140:146,private_transport,11.0,,,,,,,,,,,,,,,,
40,2019-11-20,119:151,95:112,bus,,,,,,,,,,,10.0,,,,,,
40,2019-11-20,119:151,118:152,private_transport,17.0,,,,,,,,,,,,,,,,
40,2019-11-20,119:151,119:151,private_transport,26.0,,,,,,,,,,,,,,,,
40,2019-11-20,119:151,140:146,private_transport,10.0,,,,,,,,,,,,,,,,
40,2019-11-20,120:166,103:203,bus,,,,,,,,,,22.0,,,,,,,
40,2019-11-20,120:166,103:203,private_transport,,,,,,,,,,28.0,,,,,,,
40,2019-11-20,120:166,136:150,bus,,,,,,,,,,,,,,10.0,,,
40,2019-11-20,120:166,58:303,private_transport,,,,,,,,,,15.0,,,,,,,
40,2019-11-20,122:164,108:170,private_transport,,,,,,,,,,,,22.0,,,,,
40,2019-11-20,126:160,156:130,bus,,,,,,33.0,,,,,,,,,,,
40,2019-11-20,126:160,134:136,bus,,,,,,10.0,,,,,,,,,,,
40,2019-11-20,128:142,116:154,bus,,,,,,,15.0,,,,,,,,,,
40,2019-11-20,128:142,118:152,bus,,,,,,,18.0,,,,,,,,,,
40,2019-11-20,128:142,139:147,bus,,,,,,,14.0,,,,,,,,,,
40,2019-11-20,129:141,130:140,bus,,,,,,,,,,,,,,,,13.0,
40,2019-11-20,129:141,83:108,bus,,,,,,,,,,,,,,,,22.0,
40,2019-11-20,130:140,130:140,bus,,,,,,,,,,,,,,,,22.0,
40,2019-11-20,130:140,83:108,bus,,,,,,,,,,,,,,,,16.0,
40,2019-11-20,130:140,129:141,bus,,,,,,,,,,,,,,,,17.0,
40,2019-11-20,131:139,103:203,bus,,,,,,,,,,,,,,,,18.0,
40,2019-11-20,131:139,103:203,private_transport,,,,,,,,,,,,,,,,18.0,
40,2019-11-20,131:139,95:112,bus,,,,,,,,,,11.0,,,,,,,
40,2019-11-20,131:139,95:112,private_transport,,,,17.0,,,,,,,,,,,,,
40,2019-11-20,131:139,96:111,private_transport,,,,,12.0,,,,,,,,,,,,
40,2019-11-20,131:139,58:303,bus,,,,,,,,,,,,,,,,12.0,
40,2019-11-20,131:139,58:303,private_transport,,,,,,,,,,,,,,,,12.0,
40,2019-11-20,131:139,160:110,bus,,,,,14.0,,,,,,,,,,,,
40,2019-11-20,131:139,160:110,private_transport,,,,,17.0,,,,,,,,,,,,
40,2019-11-20,132:138,113:157,private_transport,,,,,,,,,,11.0,,,,,,,
40,2019-11-20,132:138,95:112,bus,,,,12.0,,,,,,15.0,,,,,,,
40,2019-11-20,132:138,156:130,bus,,,,,12.0,,,,,,,,,,,,
40,2019-11-20,132:138,160:110,private_transport,,,,,16.0,,,,,,,,,,,,
40,2019-11-20,132:138,132:138,private_transport,,,,11.0,,,,,,,,,,,,,
40,2019-11-20,134:136,118:152,private_transport,,,,,,10.0,,,,,,,,,,,
40,2019-11-20,134:136,45:319,bus,,,,,,,,,,14.0,,,,,,,
40,2019-11-20,134:136,48:301,private_transport,,,,,,,,,,,,,,28.0,,,
40,2019-11-20,134:136,140:146,private_transport,,,,,,11.0,,,,,,,,,,,
40,2019-11-20,134:136,135:135,bus,,,,11.0,,,,,,,,,,,,,
40,2019-11-20,135:135,45:319,bus,,,,,,,,,,35.0,,,,,,,
40,2019-11-20,135:135,45:319,private_transport,,,,,,,,,,32.0,,,,,,,
40,2019-11-20,135:135,48:301,private_transport,,,,,,,,,,,,,,104.0,,,
40,2019-11-20,136:150,113:157,bus,,,,,,,,,,,30.0,,,,,,
40,2019-11-20,136:150,113:157,private_transport,,,,,,,,,,,17.0,,,,,,
40,2019-11-20,136:150,95:112,bus,,,,,,,,,,,45.0,,,,,,
40,2019-11-20,136:150,95:112,private_transport,,,,,,,,,,,17.0,,,,,,
40,2019-11-20,136:150,131:139,bus,,,,,,,,,,,14.0,,,,,,
40,2019-11-20,139:147,118:152,private_transport,,10.0,,,,,,,,,,,,,,,
40,2019-11-20,139:147,45:319,private_transport,,,20.0,,,,,,,,,,,,,,
40,2019-11-20,139:147,141:145,bus,,,,,,,,,,,,,10.0,,,,
40,2019-11-20,139:147,119:151,bus,,,,,,,,,,,,,,,,,15.0
40,2019-11-20,139:147,136:150,bus,,,,,,,,,,,,,,,,,10.0
40,2019-11-20,139:147,140:146,bus,,,,,,,,,,,,,11.0,,11.0,,11.0
40,2019-11-20,139:147,134:136,bus,,,,14.0,,,,,,,,,,,,,
40,2019-11-20,139:147,160:110,bus,,,,,,,,,,,,,,,10.0,,
40,2019-11-20,139:147,135:135,bus,,,,12.0,,,,,,,,,,,,,
40,2019-11-20,140:146,113:157,bus,,,,17.0,,,,,,,,,,,,,
40,2019-11-20,140:146,95:112,bus,,,,16.0,,,,,,,,,,,,,
40,2019-11-20,140:146,116:154,bus,,,,18.0,,,,,,,,,,,,,
40,2019-11-20,140:146,118:152,bus,,,,,,,,,,,,,,,,,11.0
40,2019-11-20,140:146,45:319,private_transport,,,30.0,,,,,,,,,,,,,,
40,2019-11-20,140:146,119:151,bus,,,,,,,,,,,,,,,,,20.0
40,2019-11-20,140:146,134:136,bus,,,,18.0,,,,,,,,,,,,,
40,2019-11-20,140:146,135:135,bus,,,,36.0,,,,,,,,,12.0,,,,
40,2019-11-20,140:146,135:135,private_transport,,,,,,,,,,,,,19.0,,,,
40,2019-11-20,140:146,131:139,bus,,,,11.0,,,,,,,,,,,,,
40,2019-11-20,140:146,117:153,bus,,,,11.0,,,,,,,,,,,,,10.0
40,2019-11-20,140:146,126:160,bus,,,,,,,,,,,,,,,22.0,,
40,2019-11-20,141:145,103:203,bus,,,,,,,,,,12.0,,,,,,,
40,2019-11-20,141:145,103:203,private_transport,,,,,,,,,,14.0,,,,,,,
40,2019-11-20,141:145,113:157,bus,,,,17.0,,,,,,,,,,,,,
40,2019-11-20,141:145,113:157,private_transport,,,,10.0,,,,,,,,,,,,,
40,2019-11-20,141:145,95:112,bus,,,,17.0,,,,,,,,,,,,,
40,2019-11-20,141:145,116:154,bus,,,,17.0,,,,,,,,,,,,,
