ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0300_0359,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2100_2159
40,2020-03-04,100:206,100:206,bus,,,,,,,,,,16.0,,,,,,,,,
40,2020-03-04,100:206,100:206,private_transport,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-04,100:206,128:142,bus,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-04,100:206,143:143,private_transport,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-04,101:205,132:138,private_transport,,,,,,,10.0,,,,,,,,,,,,
40,2020-03-04,101:205,160:110,bus,,,,,,,,,,,,,18.0,,,,,,
40,2020-03-04,101:205,95:112,private_transport,,,,,,,12.0,,,,,,,,,,,,
40,2020-03-04,101:205,96:111,private_transport,,,,,,,10.0,,,,,,,,,,,,
40,2020-03-04,103:203,61:413,bus,,,,,,,11.0,,,,,,,,,,,,
40,2020-03-04,107:207,100:206,bus,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-04,107:207,76:314,bus,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-04,108:170,96:111,bus,,,,,,,13.0,,,,,,,,,,,,
40,2020-03-04,108:170,88:103,bus,,,,,,,,,,,,,,18.0,,,,,
40,2020-03-04,108:170,88:103,private_transport,,,,,,,,,,,,,,21.0,,,,,
40,2020-03-04,108:170,90:117,bus,,,,,,,,,,,,,,19.0,,,,,
40,2020-03-04,108:170,90:117,private_transport,,,,,,,,,,,,,,25.0,,,,,
40,2020-03-04,109:169,128:142,bus,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-04,109:169,143:143,bus,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,109:169,102:204,bus,,,,,,,,,,,,,,10.0,,,,,
40,2020-03-04,109:169,109:169,private_transport,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,109:169,141:145,bus,,,,,,,,,,,,,,13.0,,,,,
40,2020-03-04,109:169,141:145,private_transport,,,,,,,,,,,,,,12.0,,,,,
40,2020-03-04,109:169,87:104,bus,,,,,19.0,,,,,,,,,,,,,,
40,2020-03-04,109:169,91:116,bus,,,,10.0,13.0,,,,,,,,,,,,,,
