ProjectID,Date,Origin,Destination,Modo,0000_0059,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-05,100:206,108:170,bus,,,,,,,,,,,,,36.0,,,,,
40,2020-03-05,100:206,151:119,bus,,,,,,,,,,,,,14.0,,,,,
40,2020-03-05,100:206,152:134,bus,,,,,,,,,,,,,16.0,,,,,
40,2020-03-05,100:206,98:217,bus,,,,,,,,14.0,,,,,,,,,,
40,2020-03-05,101:205,108:170,bus,,,,18.0,,,,,,,,,,,16.0,,,
40,2020-03-05,101:205,108:170,private_transport,,,,13.0,,,,,,,,,,,11.0,,,
40,2020-03-05,101:205,151:119,bus,,,,,10.0,,,,,,,,,,,,,
40,2020-03-05,101:205,152:134,bus,,,,15.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,98:217,bus,,,,,,,,10.0,,,,,,,,,,
40,2020-03-05,101:205,101:205,bus,,,,,12.0,,,,,,,16.0,14.0,,,13.0,,
40,2020-03-05,101:205,101:205,private_transport,,,,,,,,,,,,12.0,14.0,,,,,
40,2020-03-05,101:205,126:160,bus,,,,11.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,129:141,bus,,,,,,,,,,,,14.0,,,,,,
40,2020-03-05,101:205,129:141,private_transport,,,,,,10.0,,,,,,18.0,24.0,,,,,
40,2020-03-05,101:205,146:124,bus,,,,,,,,,,11.0,,21.0,,,,32.0,,
40,2020-03-05,101:205,146:124,private_transport,,,,,,,,,,11.0,,,,,,,,
40,2020-03-05,101:205,154:132,bus,,,,,,,,,,,,,,,13.0,,,
40,2020-03-05,101:205,154:132,private_transport,,,,,,,,,,,,,10.0,,11.0,,,
40,2020-03-05,101:205,87:104,bus,,,,23.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,87:104,private_transport,,,,12.0,,,,,,,,,,,,,,
40,2020-03-05,101:205,89:118,bus,,,,,10.0,,,,,,,,,,,,,
40,2020-03-05,101:205,90:117,bus,,,,,,,,,,,,,,10.0,,,,
40,2020-03-05,101:205,91:116,bus,,,,11.0,,,,,,,,,,,,,,
40,2020-03-05,102:204,146:124,bus,,,,,,,,,,,,,,,,13.0,,
40,2020-03-05,102:204,102:204,bus,,,,,,,,,,,,,,,,10.0,,
40,2020-03-05,103:203,146:124,private_transport,,,,,,,,,,,,,,,,10.0,,
40,2020-03-05,103:203,121:165,bus,,,27.0,,,,,,,,,,,,,,,
40,2020-03-05,103:203,121:165,private_transport,,,33.0,,,,,,,,,,,,,,,
40,2020-03-05,103:203,137:149,bus,,,12.0,,,,,,,,,,,,,,,
40,2020-03-05,103:203,137:149,private_transport,,,11.0,,,,,,,,,,,,,,,
