ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-11,100:206,100:206,bus,,,,,,,,,,,,18.0,,,,,,,,,,,
40,2020-03-11,100:206,100:206,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,,
40,2020-03-11,100:206,107:207,bus,,,,,,12.0,,,,,,,,,,,,,,,,,
40,2020-03-11,100:206,108:170,private_transport,,,,,,,,,,,,,,,12.0,,,,,,,,
40,2020-03-11,100:206,126:160,bus,,,,,,,,21.0,,,,,,,,,,,,,,,
40,2020-03-11,100:206,143:143,bus,,,,,,13.0,,,,,,,,,,,,,,,,,
40,2020-03-11,100:206,151:119,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-11,100:206,155:131,bus,,,,,,,,,,,,,,,,,,12.0,,,,,
40,2020-03-11,100:206,155:131,private_transport,,,,,,,,,,,,,,,,,,14.0,,,,,
40,2020-03-11,100:206,156:130,bus,,,,,,,,,,,,,,,,,,10.0,,,,,
40,2020-03-11,100:206,156:130,private_transport,,,,,,,,,,,,,,,,,,14.0,,,,,
40,2020-03-11,100:206,45:319,bus,,,,,,,,,,11.0,,,,,,,,,,,,,
40,2020-03-11,100:206,45:319,private_transport,,,,,,,,,,11.0,,,,,,,,,,,,,
40,2020-03-11,100:206,58:303,bus,,,,,,,,,,26.0,,,,,,,,,,,,,
40,2020-03-11,100:206,58:303,private_transport,,,,,,,,,,33.0,,,,,,,,,,,,,
40,2020-03-11,100:206,72:411,private_transport,,,,,,,,,,,,,,,42.0,,,,,,,,
40,2020-03-11,101:205,151:119,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
40,2020-03-11,101:205,146:124,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-11,101:205,160:110,bus,,,,,,,,12.0,,,,,,,,,,,,,,,
40,2020-03-11,101:205,76:314,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-11,101:205,85:106,bus,,,,,,,,,,,,11.0,,,,,,,,,,,
40,2020-03-11,101:205,87:104,bus,,,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-11,101:205,87:104,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-11,101:205,89:118,private_transport,,,,,,,,,,,,,,12.0,,,,,,,,,
40,2020-03-11,102:204,156:130,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-11,102:204,96:111,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-11,103:203,45:319,bus,,,,,,,,,,40.0,,,,,,,,,,,,,
40,2020-03-11,103:203,45:319,private_transport,,,,,,,,,,24.0,,,,,,,,,,,,,
40,2020-03-11,103:203,58:303,bus,,,,,,,,,,12.0,,10.0,,,,,,,,,10.0,,
40,2020-03-11,103:203,58:303,private_transport,,,,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-11,103:203,72:411,private_transport,37.0,,,,,,,,,,,,,,,,,,,,,,
40,2020-03-11,103:203,103:203,bus,,,,,,,,,,45.0,,30.0,,,,,,,,,,,
40,2020-03-11,103:203,103:203,private_transport,,,,,,,,,,14.0,,,,,12.0,,,,,,12.0,,
40,2020-03-11,103:203,131:139,bus,,,,,,,,,,19.0,,12.0,,,,,,,,,,,
40,2020-03-11,103:203,131:139,private_transport,,,,,,,,,,12.0,,,,,,,,,,,15.0,,
40,2020-03-11,103:203,138:148,bus,,,,,,,,,,,,,,,21.0,,,,,,,,
40,2020-03-11,103:203,138:148,private_transport,,,,,,,,,,,,,,,17.0,,,,,,,,
40,2020-03-11,103:203,139:147,private_transport,,,,,,,,,,,12.0,,,,,,,,,,,,
40,2020-03-11,103:203,140:146,private_transport,,,,,,,,,,,35.0,,,,,,,,,,,,
40,2020-03-11,103:203,141:145,private_transport,,,,,,,,,,,42.0,,,,,,,,,,,,
40,2020-03-11,103:203,145:125,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,,
40,2020-03-11,103:203,25:525,private_transport,,,,,,,,,,,39.0,,,,,,,,,,,,
40,2020-03-11,103:203,51:308,bus,,,,,,,,,,10.0,,,,,,,,,,,,,
