ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-20,103:203,103:203,bus,,,,,,,,,,,,,,,14.0,,,,,,,,
40,2019-11-20,103:203,103:203,private_transport,,,,,,,,,,,,,,,37.0,,,,,,,,
40,2019-11-20,103:203,110:168,bus,,,,,,,,,,,,,,,,,,,,42.0,,,
40,2019-11-20,103:203,110:168,private_transport,,,,,,,,,,,,,,,,,,,,21.0,,,
40,2019-11-20,103:203,113:157,private_transport,,,,,,,,,19.0,,,,,,,12.0,,,,,,,
40,2019-11-20,103:203,124:162,private_transport,,,,,,,,,,,,,,,13.0,,,,,,,,
40,2019-11-20,103:203,131:139,bus,,,,,,,,,,,,,,,12.0,,,,,,,,
40,2019-11-20,103:203,131:139,private_transport,,,,,,,,,,,,,,,,13.0,,,,,,,
40,2019-11-20,103:203,132:138,bus,,,,,,,,,,,,,,,,10.0,,,,,,,
40,2019-11-20,103:203,132:138,private_transport,,,,,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-20,103:203,25:525,private_transport,46.0,,,,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-20,103:203,45:319,bus,,,,,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-20,103:203,45:319,private_transport,,,,,,,,,,,,,,,,,,,,,,14.0,
40,2019-11-20,103:203,58:303,bus,,,,30.0,,,,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,58:303,private_transport,,,,14.0,,,,,,,,,,,12.0,,,,,,,15.0,
40,2019-11-20,103:203,6:506,private_transport,27.0,,,,,,,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,87:104,private_transport,,,,,,,,,,,,,,,47.0,,,,,,,,
40,2019-11-20,103:203,91:116,private_transport,,,,,,,,,,,,,,,27.0,,,,,,,,
40,2019-11-20,103:203,95:112,bus,,,,,,,,,17.0,,,,,,,11.0,,,,,,,
40,2019-11-20,103:203,95:112,private_transport,,,,,,,,,28.0,,,,,,,37.0,,,,,,,
40,2019-11-20,103:203,9:509,private_transport,47.0,,,,53.0,,,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,110:168,bus,,,,,,,,,,,,,,,22.0,,,,,,,,
40,2019-11-20,104:202,104:202,private_transport,,,,,,,,,,,,,,,14.0,,,,,,,,
40,2019-11-20,104:202,46:420,private_transport,,,,42.0,,,,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,75:313,bus,25.0,,,,,,,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,76:314,bus,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,76:314,private_transport,,,,,,,60.0,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,82:418,private_transport,30.0,,,,,,,,,,,,,,,,31.0,,,,,,
40,2019-11-20,108:170,45:319,private_transport,,,,,,,,,25.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,101:205,bus,,,,,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,108:170,bus,,,,,,,,,16.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,108:170,private_transport,,,,,,,,,19.0,,,,,,,,,,,,,,
